Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls/90,Ast/90,G+A/90,G-PK/90,G+A-PK/90,xG/90,xAG/90,xG+xAG/90,npxG/90,npxG+xAG/90
Norbert Gyömbér,SVK,DF,Salernitana,31,1992,21,19,1686,18.7,0,0,0,0,0,0,9,0,0.2,0.2,0.2,0.3,4,42,2,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02
Nicolas Haas,SUI,MF,Empoli,28,1996,1,1,90,1.0,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,0,6,4,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.10,0.10,0.10
Ridgeciano Haps,SUR,DF,Genoa,30,1993,15,7,756,8.4,0,1,1,0,0,0,0,0,0.1,0.1,0.7,0.8,13,13,41,0.00,0.12,0.12,0.00,0.12,0.01,0.09,0.10,0.01,0.10
Abdou Harroui,NED,MF,Frosinone,26,1998,15,11,844,9.4,3,2,5,2,1,1,2,0,2.1,1.3,0.6,1.9,29,26,45,0.32,0.21,0.53,0.21,0.43,0.22,0.07,0.28,0.13,0.20
Hans Hateboer,NED,DF,Atalanta,30,1994,19,7,836,9.3,0,1,1,0,0,0,4,0,0.3,0.3,1.6,1.8,17,32,53,0.00,0.11,0.11,0.00,0.11,0.03,0.17,0.20,0.03,0.20
Pantelis Hatzidiakos,GRE,DF,Cagliari,27,1997,13,13,856,9.5,0,0,0,0,0,0,1,0,0.4,0.4,0.0,0.4,3,34,7,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04
Silvan Hefti,SUI,MF,Genoa,26,1997,6,1,114,1.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Liam Henderson,SCO,MF,Empoli,28,1996,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Matheus Henrique,BRA,MF,Sassuolo,26,1997,28,24,2241,24.9,2,2,4,2,0,0,6,0,2.2,2.2,1.5,3.8,42,87,42,0.08,0.08,0.16,0.08,0.16,0.09,0.06,0.15,0.09,0.15
Thomas Henry,FRA,FW,Hellas Verona,29,1994,17,2,331,3.7,3,0,3,3,0,1,2,1,3.2,2.4,0.0,2.5,2,3,20,0.82,0.00,0.82,0.82,0.82,0.87,0.01,0.89,0.66,0.67
Theo Hernández,FRA,DF,Milan,26,1997,29,29,2588,28.8,5,3,8,4,1,2,11,1,4.3,2.7,4.2,6.9,101,152,115,0.17,0.10,0.28,0.14,0.24,0.15,0.15,0.30,0.09,0.24
Isak Hien,SWE,DF,Hellas Verona,25,1999,10,9,864,9.6,0,0,0,0,0,0,1,1,0.4,0.4,0.0,0.4,8,26,1,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04
Isak Hien,SWE,DF,Atalanta,25,1999,11,5,548,6.1,0,1,1,0,0,0,2,0,0.0,0.0,0.1,0.1,0,15,0,0.00,0.16,0.16,0.00,0.16,0.01,0.01,0.02,0.01,0.02
Emil Holm,SWE,DF,Atalanta,23,2000,20,10,829,9.2,1,1,2,1,0,0,5,0,2.5,2.5,0.8,3.3,24,23,71,0.11,0.11,0.22,0.11,0.22,0.27,0.09,0.36,0.27,0.36
Martin Hongla,CMR,MF,Hellas Verona,26,1998,15,12,1084,12.0,0,0,0,0,0,0,0,0,0.1,0.1,0.3,0.4,6,57,6,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.03,0.01,0.03
Sydney van Hooijdonk,NED,FW,Bologna,24,2000,9,2,212,2.4,0,0,0,0,0,0,0,0,0.6,0.6,0.1,0.7,1,2,9,0.00,0.00,0.00,0.00,0.00,0.26,0.05,0.31,0.26,0.31
Dean Huijsen,ESP,DF,Roma,19,2005,13,4,509,5.7,2,0,2,2,0,0,4,0,0.4,0.4,0.1,0.5,4,18,15,0.35,0.00,0.35,0.35,0.35,0.07,0.01,0.08,0.07,0.08
Dean Huijsen,ESP,DF,Juventus,19,2005,1,0,13,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Elseid Hysaj,ALB,DF,Lazio,30,1994,18,8,904,10.0,0,0,0,0,0,0,2,0,0.0,0.0,0.4,0.5,21,47,28,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.05,0.00,0.05
Arijon Ibrahimović,GER,FW,Frosinone,18,2005,14,5,464,5.2,1,1,2,1,0,0,1,0,0.8,0.8,0.7,1.5,10,22,51,0.19,0.19,0.39,0.19,0.39,0.15,0.13,0.28,0.15,0.28
Jonathan Ikone,FRA,FW,Fiorentina,26,1998,24,16,1521,16.9,3,1,4,3,0,0,5,0,4.4,4.4,1.8,6.2,44,56,142,0.18,0.06,0.24,0.18,0.24,0.26,0.11,0.37,0.26,0.37
Chukwubuikem Ikwuemesi,NGA,FW,Salernitana,22,2001,23,9,930,10.3,1,1,2,1,0,0,2,0,2.2,2.2,0.7,2.9,9,9,59,0.10,0.10,0.19,0.10,0.19,0.21,0.06,0.28,0.21,0.28
Ivan Ilić,SRB,MF,Torino,23,2001,27,21,1738,19.3,2,2,4,2,0,0,3,0,1.0,1.0,4.7,5.7,43,119,41,0.10,0.10,0.21,0.10,0.21,0.05,0.24,0.30,0.05,0.30
Samuel Iling-Junior,ENG,DF,Juventus,20,2003,21,2,585,6.5,1,2,3,1,0,0,1,0,0.7,0.7,0.7,1.4,22,18,53,0.15,0.31,0.46,0.15,0.46,0.11,0.11,0.22,0.11,0.22
Ciro Immobile,ITA,FW,Lazio,34,1990,28,19,1504,16.7,6,1,7,2,4,4,8,0,8.4,5.2,2.1,7.3,18,33,112,0.36,0.06,0.42,0.12,0.18,0.50,0.12,0.63,0.31,0.44
Gino Infantino,ARG,MF,Fiorentina,20,2003,5,0,82,0.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.1,0,6,4,0.00,0.00,0.00,0.00,0.00,0.02,0.04,0.06,0.02,0.06
Gustav Isaksen,DEN,FW,Lazio,23,2001,28,12,1074,11.9,3,1,4,3,0,0,3,0,1.6,1.6,2.6,4.2,36,21,95,0.25,0.08,0.34,0.25,0.34,0.13,0.22,0.35,0.13,0.35
Ardian Ismajli,ALB,DF,Empoli,27,1996,22,19,1685,18.7,0,0,0,0,0,0,1,0,0.2,0.2,0.1,0.3,8,44,3,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02
Armando Izzo,ITA,DF,Monza,32,1992,19,16,1335,14.8,0,0,0,0,0,0,9,0,0.6,0.6,0.4,1.0,9,42,5,0.00,0.00,0.00,0.00,0.00,0.04,0.03,0.07,0.04,0.07
Filip Jagiełło,POL,MF,Genoa,26,1997,2,0,33,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Jakub Jankto,CZE,MF,Cagliari,28,1996,18,13,872,9.7,1,2,3,1,0,0,0,0,1.5,1.5,0.5,1.9,12,26,48,0.10,0.21,0.31,0.10,0.31,0.16,0.05,0.21,0.15,0.20
Juan Jesus,BRA,DF,Napoli,32,1991,22,21,1936,21.5,1,0,1,1,0,0,7,0,1.3,1.3,0.2,1.5,5,66,2,0.05,0.00,0.05,0.05,0.05,0.06,0.01,0.07,0.06,0.07
Alejandro Jiménez,ESP,DF,Milan,18,2005,3,0,68,0.8,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,2,2,3,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.07,0.00,0.07
Kaio Jorge,BRA,FW,Frosinone,22,2002,19,8,792,8.8,3,0,3,2,1,2,2,0,5.3,3.8,0.3,4.1,6,11,45,0.34,0.00,0.34,0.23,0.23,0.61,0.04,0.64,0.43,0.46
Luka Jović,SRB,FW,Milan,26,1997,21,7,781,8.7,6,1,7,6,0,0,2,1,4.6,4.6,0.8,5.4,6,21,39,0.69,0.12,0.81,0.69,0.81,0.53,0.09,0.62,0.53,0.62
Hamed Junior Traorè,CIV,MF,Napoli,24,2000,7,5,354,3.9,0,0,0,0,0,0,1,0,0.6,0.6,0.7,1.3,11,20,18,0.00,0.00,0.00,0.00,0.00,0.16,0.18,0.34,0.16,0.34
Mohamed Kaba,FRA,MF,Lecce,22,2001,23,15,1378,15.3,0,0,0,0,0,0,4,1,1.2,1.2,0.9,2.0,14,60,32,0.00,0.00,0.00,0.00,0.00,0.08,0.06,0.13,0.08,0.13
Christian Kabasele,BEL,DF,Udinese,33,1991,12,10,860,9.6,1,1,2,1,0,0,5,0,1.2,1.2,0.5,1.6,7,22,1,0.10,0.10,0.21,0.10,0.21,0.12,0.05,0.17,0.12,0.17
Yayah Kallon,SLE,FW,Hellas Verona,22,2001,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Pierre Kalulu,FRA,DF,Milan,23,2000,6,2,183,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,1,5,3,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.03,0.01,0.03
Daichi Kamada,JPN,MF,Lazio,27,1996,25,13,1232,13.7,1,2,3,1,0,0,1,0,1.4,1.4,1.9,3.3,34,72,65,0.07,0.15,0.22,0.07,0.22,0.10,0.14,0.24,0.10,0.24
Hassane Kamara,CIV,DF,Udinese,30,1994,31,23,1877,20.9,1,1,2,1,0,0,4,0,1.9,1.9,2.8,4.7,55,71,81,0.05,0.05,0.10,0.05,0.10,0.09,0.13,0.22,0.09,0.22
Yann Karamoh,FRA,MF,Torino,25,1998,10,1,162,1.8,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,11,5,12,0.00,0.00,0.00,0.00,0.00,0.08,0.03,0.11,0.08,0.11
Jesper Karlsson,SWE,FW,Bologna,25,1998,6,4,323,3.6,0,0,0,0,0,0,0,0,0.4,0.4,0.2,0.6,12,16,34,0.00,0.00,0.00,0.00,0.00,0.12,0.06,0.18,0.12,0.18
Rick Karsdorp,NED,DF,Roma,29,1995,18,14,1191,13.2,0,2,2,0,0,0,2,0,0.4,0.4,2.2,2.7,12,33,71,0.00,0.15,0.15,0.00,0.15,0.03,0.17,0.20,0.03,0.20
Grigoris Kastanos,CYP,MF,Salernitana,26,1998,23,16,1321,14.7,3,3,6,3,0,0,5,0,2.9,2.9,2.6,5.4,25,70,68,0.20,0.20,0.41,0.20,0.41,0.19,0.18,0.37,0.19,0.37
Michael Kayode,ITA,DF,Fiorentina,19,2004,24,20,1892,21.0,1,1,2,1,0,0,2,0,0.5,0.5,1.1,1.6,43,76,89,0.05,0.05,0.10,0.05,0.10,0.02,0.05,0.08,0.02,0.08
Moise Kean,ITA,FW,Juventus,24,2000,17,7,594,6.6,0,0,0,0,0,0,2,0,1.9,1.9,0.7,2.6,11,6,30,0.00,0.00,0.00,0.00,0.00,0.29,0.11,0.40,0.29,0.40
Simon Kjær,DEN,DF,Milan,35,1989,19,14,1168,13.0,0,1,1,0,0,0,1,0,0.5,0.5,0.8,1.3,4,52,0,0.00,0.08,0.08,0.00,0.08,0.04,0.06,0.10,0.04,0.10
Davy Klaassen,NED,MF,Inter,31,1993,11,1,162,1.8,0,0,0,0,0,0,1,0,0.1,0.1,0.2,0.3,0,5,4,0.00,0.00,0.00,0.00,0.00,0.05,0.10,0.15,0.05,0.15
Sead Kolašinac,BIH,DF,Atalanta,30,1993,30,25,2178,24.2,1,0,1,1,0,0,4,0,1.3,1.3,1.1,2.4,32,94,30,0.04,0.00,0.04,0.04,0.04,0.06,0.04,0.10,0.06,0.10
Teun Koopmeiners,NED,MF,Atalanta,26,1998,30,26,2312,25.7,11,4,15,9,2,2,4,0,5.7,4.1,4.9,9.0,66,144,171,0.43,0.16,0.58,0.35,0.51,0.22,0.19,0.41,0.16,0.35
Filip Kostić,SRB,DF,Juventus,31,1992,27,25,1740,19.3,0,4,4,0,0,0,2,0,0.7,0.7,5.3,5.9,61,82,89,0.00,0.21,0.21,0.00,0.21,0.03,0.27,0.31,0.03,0.31
Christian Kouamé,CIV,FW,Fiorentina,26,1997,19,10,940,10.4,2,1,3,2,0,0,0,0,1.9,1.9,1.8,3.7,10,38,93,0.19,0.10,0.29,0.19,0.29,0.18,0.17,0.35,0.18,0.35
Viktor Kovalenko,UKR,MF,Empoli,28,1996,17,4,613,6.8,1,1,2,1,0,0,1,0,0.9,0.9,0.8,1.7,4,20,24,0.15,0.15,0.29,0.15,0.29,0.14,0.12,0.25,0.14,0.25
Rasmus Kristensen,DEN,DF,Roma,26,1997,26,17,1568,17.4,1,1,2,1,0,0,5,0,0.4,0.4,0.9,1.3,16,35,108,0.06,0.06,0.11,0.06,0.11,0.03,0.05,0.08,0.03,0.08
Thomas Kristensen,DEN,DF,Udinese,22,2002,22,19,1736,19.3,0,0,0,0,0,0,4,1,0.3,0.3,0.2,0.5,15,40,2,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.03,0.02,0.03
Nikola Krstović,MNE,FW,Lecce,24,2000,31,26,2049,22.8,6,1,7,5,1,3,4,1,10.0,7.6,2.7,10.3,29,43,106,0.26,0.04,0.31,0.22,0.26,0.44,0.12,0.56,0.33,0.45
Rade Krunić,BIH,MF,Milan,30,1993,10,8,687,7.6,0,0,0,0,0,0,3,0,0.1,0.1,0.5,0.6,5,24,3,0.00,0.00,0.00,0.00,0.00,0.02,0.07,0.08,0.02,0.08
Marash Kumbulla,ALB,DF,Sassuolo,24,2000,4,1,134,1.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Justin Kumi,ITA,FW,Sassuolo,19,2004,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Berkan Kutlu,TUR,MF,Genoa,26,1998,6,0,199,2.2,0,0,0,0,0,0,0,0,0.2,0.2,0.3,0.4,4,5,9,0.00,0.00,0.00,0.00,0.00,0.07,0.13,0.20,0.07,0.20
Khvicha Kvaratskhelia,GEO,FW,Napoli,23,2001,31,29,2482,27.6,10,6,16,10,0,0,6,0,10.2,10.2,6.5,16.6,169,83,232,0.36,0.22,0.58,0.36,0.58,0.37,0.23,0.60,0.37,0.60
Giorgi Kvernadze,GEO,FW,Frosinone,21,2003,5,0,63,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Giorgos Kyriakopoulos,GRE,DF,Monza,28,1996,24,17,1535,17.1,0,3,3,0,0,0,3,0,1.0,1.0,1.4,2.4,57,61,90,0.00,0.18,0.18,0.00,0.18,0.06,0.08,0.14,0.06,0.14
Gianluca Lapadula,PER,FW,Cagliari,34,1990,19,11,965,10.7,2,1,3,2,0,0,3,0,3.6,3.6,0.7,4.3,5,3,51,0.19,0.09,0.28,0.19,0.28,0.33,0.07,0.40,0.33,0.40
Armand Lauriente,FRA,FW,Sassuolo,25,1998,33,32,2622,29.1,4,4,8,4,0,0,5,0,5.5,5.5,3.9,9.4,119,92,250,0.14,0.14,0.27,0.14,0.27,0.19,0.13,0.32,0.19,0.32
Valentino Lazaro,AUT,DF,Torino,28,1996,31,21,1917,21.3,0,2,2,0,0,0,3,0,1.7,1.7,2.2,3.9,53,90,99,0.00,0.09,0.09,0.00,0.09,0.08,0.10,0.18,0.08,0.18
Darko Lazović,SRB,FW,Hellas Verona,33,1990,28,18,1638,18.2,2,1,3,2,0,0,0,1,1.9,1.9,2.6,4.4,35,54,113,0.11,0.05,0.16,0.11,0.16,0.11,0.14,0.25,0.10,0.24
Manuel Lazzari,ITA,DF,Lazio,30,1993,22,18,1561,17.3,0,2,2,0,0,0,3,1,1.0,1.0,1.3,2.3,68,60,96,0.00,0.12,0.12,0.00,0.12,0.06,0.07,0.14,0.06,0.14
Nicola Leali,ITA,GK,Genoa,31,1993,2,1,91,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Rafael Leão,POR,FW,Milan,24,1999,30,27,2313,25.7,7,8,15,7,0,0,5,0,6.7,6.7,8.2,14.9,151,103,272,0.27,0.31,0.58,0.27,0.58,0.26,0.32,0.58,0.26,0.58
Jesper Lindstrøm,DEN,FW,Napoli,24,2000,20,1,345,3.8,0,0,0,0,0,0,2,0,0.6,0.6,0.9,1.6,14,14,28,0.00,0.00,0.00,0.00,0.00,0.17,0.24,0.41,0.17,0.41
Karol Linetty,POL,MF,Torino,29,1995,24,17,1586,17.6,0,0,0,0,0,0,10,0,0.4,0.4,0.7,1.0,28,80,22,0.00,0.00,0.00,0.00,0.00,0.02,0.04,0.06,0.02,0.06
Luca Lipani,ITA,MF,Sassuolo,18,2005,5,3,228,2.5,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,13,0,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.04,0.01,0.04
Pol Lirola,ESP,DF,Frosinone,26,1997,21,14,1202,13.4,2,1,3,2,0,0,1,0,1.2,1.2,1.0,2.2,20,53,51,0.15,0.07,0.22,0.15,0.22,0.09,0.07,0.16,0.09,0.16
Marcin Listkowski,POL,FW,Lecce,26,1998,1,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.47,0.00,0.47,0.47,0.47
Diego Llorente,ESP,DF,Roma,30,1993,27,25,1990,22.1,1,1,2,1,0,0,5,0,0.2,0.2,0.6,0.8,18,65,5,0.05,0.05,0.09,0.05,0.09,0.01,0.03,0.03,0.01,0.03
Stanislav Lobotka,SVK,MF,Napoli,29,1994,34,34,2922,32.5,0,1,1,0,0,0,4,0,0.6,0.6,1.3,1.8,25,159,32,0.00,0.03,0.03,0.00,0.03,0.02,0.04,0.06,0.02,0.06
Manuel Locatelli,ITA,MF,Juventus,26,1998,33,31,2738,30.4,1,3,4,1,0,0,6,0,0.9,0.9,1.1,2.0,18,208,23,0.03,0.10,0.13,0.03,0.13,0.03,0.03,0.06,0.03,0.06
Ruben Loftus-Cheek,ENG,MF,Milan,28,1996,29,26,2068,23.0,6,1,7,6,0,0,5,0,3.7,3.7,2.4,6.1,73,74,113,0.26,0.04,0.30,0.26,0.30,0.16,0.10,0.26,0.16,0.26
Ademola Lookman,NGA,FW,Atalanta,26,1997,27,19,1633,18.1,9,6,15,9,0,0,4,0,7.0,7.0,4.2,11.2,57,87,192,0.50,0.33,0.83,0.50,0.83,0.39,0.23,0.62,0.39,0.62
Maxime Lopez,FRA,MF,Fiorentina,26,1997,16,5,637,7.1,0,0,0,0,0,0,1,0,0.2,0.2,0.6,0.8,11,41,9,0.00,0.00,0.00,0.00,0.00,0.03,0.08,0.11,0.03,0.11
Maxime Lopez,FRA,MF,Sassuolo,26,1997,2,2,140,1.6,0,0,0,0,0,0,0,1,0.0,0.0,0.2,0.2,2,18,4,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.11,0.00,0.11
Matteo Lovato,ITA,DF,Torino,24,2000,10,5,424,4.7,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01
Matteo Lovato,ITA,DF,Salernitana,24,2000,13,11,947,10.5,0,0,0,0,0,0,2,0,0.0,0.0,0.2,0.2,1,29,1,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02
Sandi Lovrić,SVN,MF,Udinese,26,1998,29,21,1987,22.1,1,3,4,1,0,0,1,1,3.5,3.5,3.3,6.8,52,80,80,0.05,0.14,0.18,0.05,0.18,0.16,0.15,0.31,0.16,0.31
Lorenzo Lucca,ITA,FW,Udinese,23,2000,33,26,2293,25.5,7,3,10,7,0,0,6,0,7.5,7.5,1.3,8.7,8,16,100,0.27,0.12,0.39,0.27,0.39,0.29,0.05,0.34,0.29,0.34
Jhon Lucumí,COL,DF,Bologna,25,1998,25,19,1857,20.6,0,0,0,0,0,0,0,0,0.6,0.6,0.3,0.9,24,82,4,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.04,0.03,0.04
José Luis Palomino,ARG,DF,Atalanta,34,1990,4,0,27,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Romelu Lukaku,BEL,FW,Roma,30,1993,29,27,2395,26.6,11,3,14,11,0,1,4,1,9.0,8.2,2.1,10.3,34,35,211,0.41,0.11,0.53,0.41,0.53,0.34,0.08,0.41,0.31,0.39
Karlo Lulić,CRO,MF,Frosinone,27,1996,1,0,19,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Sebastiano Luperto,ITA,DF,Empoli,27,1996,34,34,3060,34.0,1,1,2,1,0,0,4,0,1.3,1.3,1.0,2.3,10,91,12,0.03,0.03,0.06,0.03,0.06,0.04,0.03,0.07,0.04,0.07
Mateus Lusuardi,BRA,DF,Frosinone,20,2004,4,3,219,2.4,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,2,12,0,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03
Zito Luvumbo,ANG,FW,Cagliari,22,2002,26,16,1667,18.5,4,5,9,4,0,0,5,0,3.2,3.2,2.7,5.9,75,19,156,0.22,0.27,0.49,0.22,0.49,0.17,0.15,0.32,0.17,0.32
Charalambos Lykogiannis,GRE,DF,Bologna,30,1993,21,9,814,9.0,2,1,3,2,0,0,2,0,1.2,1.2,1.4,2.7,30,31,37,0.22,0.11,0.33,0.22,0.33,0.13,0.16,0.29,0.13,0.29
Giulio Maggiore,ITA,MF,Salernitana,26,1998,25,19,1674,18.6,3,2,5,3,0,0,9,1,1.9,1.9,1.1,3.0,7,61,23,0.16,0.11,0.27,0.16,0.27,0.10,0.06,0.16,0.10,0.16
Giangiacomo Magnani,ITA,DF,Hellas Verona,28,1995,29,25,2250,25.0,0,0,0,0,0,0,5,0,0.5,0.5,0.2,0.7,15,76,10,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.03,0.02,0.03
Mike Maignan,FRA,GK,Milan,28,1995,29,29,2609,29.0,0,1,1,0,0,0,1,1,0.0,0.0,0.3,0.3,0,0,0,0.00,0.03,0.03,0.00,0.03,0.00,0.01,0.01,0.00,0.01
Antoine Makoumbou,CGO,MF,Cagliari,25,1998,31,31,2612,29.0,1,0,1,1,0,0,5,2,0.7,0.7,0.8,1.5,37,134,51,0.03,0.00,0.03,0.03,0.03,0.02,0.03,0.05,0.02,0.05
Daniel Maldini,ITA,MF,Monza,22,2001,11,2,333,3.7,4,1,5,4,0,0,0,0,1.3,1.3,1.2,2.4,15,10,22,1.08,0.27,1.35,1.08,1.35,0.34,0.31,0.65,0.34,0.65
Daniel Maldini,ITA,FW,Empoli,22,2001,7,3,263,2.9,0,0,0,0,0,0,1,0,0.3,0.3,0.0,0.3,7,10,10,0.00,0.00,0.00,0.00,0.00,0.10,0.01,0.12,0.10,0.12
Youssef Maleh,MAR,MF,Empoli,25,1998,30,27,2325,25.8,0,1,1,0,0,0,10,0,1.4,1.4,2.0,3.4,15,104,59,0.00,0.04,0.04,0.00,0.04,0.06,0.08,0.13,0.06,0.13
Ruslan Malinovskyi,UKR,MF,Genoa,30,1993,26,17,1472,16.4,3,1,4,3,0,0,7,0,0.9,0.9,0.5,1.3,23,76,30,0.18,0.06,0.24,0.18,0.24,0.05,0.03,0.08,0.05,0.08
Gianluca Mancini,ITA,DF,Roma,28,1996,33,32,2679,29.8,4,1,5,4,0,0,9,0,1.9,1.9,1.1,3.0,35,134,13,0.13,0.03,0.17,0.13,0.17,0.06,0.04,0.10,0.06,0.10
Marco Mancosu,ITA,MF,Cagliari,35,1988,5,3,155,1.7,0,0,0,0,0,1,0,0,1.2,0.5,0.2,0.7,4,8,11,0.00,0.00,0.00,0.00,0.00,0.72,0.13,0.85,0.29,0.42
Christos Mandas,GRE,GK,Lazio,22,2001,7,6,541,6.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Rolando Mandragora,ITA,MF,Fiorentina,26,1997,29,14,1409,15.7,3,3,6,3,0,0,2,0,2.6,2.6,1.6,4.3,7,83,25,0.19,0.19,0.38,0.19,0.38,0.17,0.10,0.27,0.17,0.27
Kostas Manolas,GRE,DF,Salernitana,32,1991,7,6,469,5.2,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0,10,2,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02
Riccardo Marchizza,ITA,DF,Frosinone,26,1998,13,13,1148,12.8,0,4,4,0,0,0,1,0,0.4,0.4,0.8,1.2,6,36,39,0.00,0.31,0.31,0.00,0.31,0.03,0.06,0.10,0.03,0.10
Gian Marco Ferrari,ITA,DF,Sassuolo,32,1992,27,21,1912,21.2,1,0,1,1,0,0,4,0,1.5,1.5,0.3,1.8,27,126,5,0.05,0.00,0.05,0.05,0.05,0.07,0.01,0.08,0.07,0.08
Pablo Marí,ESP,DF,Monza,30,1993,30,26,2273,25.3,0,0,0,0,0,0,7,0,0.4,0.4,0.3,0.7,2,53,1,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.03,0.01,0.03
Mirko Marić,CRO,FW,Monza,28,1995,10,1,287,3.2,1,0,1,1,0,0,0,1,0.9,0.9,0.5,1.3,2,4,30,0.31,0.00,0.31,0.31,0.31,0.27,0.15,0.42,0.27,0.42
Răzvan Marin,ROU,MF,Empoli,27,1996,26,17,1537,17.1,0,3,3,0,0,0,1,0,0.8,0.8,2.7,3.4,16,57,23,0.00,0.18,0.18,0.00,0.18,0.04,0.16,0.20,0.04,0.20
Agustín Martegani,ARG,MF,Salernitana,23,2000,18,6,731,8.1,1,0,1,1,0,0,1,0,0.6,0.6,0.5,1.1,14,28,22,0.12,0.00,0.12,0.12,0.12,0.07,0.06,0.13,0.07,0.13
Aarón Martín,ESP,DF,Genoa,27,1997,18,13,1033,11.5,0,0,0,0,0,0,4,1,0.1,0.1,1.4,1.5,18,22,60,0.00,0.00,0.00,0.00,0.00,0.01,0.12,0.13,0.01,0.13
Josep Martinez,ESP,GK,Genoa,25,1998,33,33,2969,33.0,0,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Lautaro Martínez,ARG,FW,Inter,26,1997,30,29,2449,27.2,23,2,25,21,2,3,5,0,16.8,14.4,2.9,17.3,51,76,163,0.85,0.07,0.92,0.77,0.85,0.62,0.11,0.72,0.53,0.64
Lucas Martínez Quarta,ARG,DF,Fiorentina,27,1996,25,23,1996,22.2,5,0,5,5,0,0,8,0,2.3,2.3,0.6,2.9,15,153,13,0.23,0.00,0.23,0.23,0.23,0.10,0.03,0.13,0.10,0.13
