Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls/90,Ast/90,G+A/90,G-PK/90,G+A-PK/90,xG/90,xAG/90,xG+xAG/90,npxG/90,npxG+xAG/90
Ruben Vargas,SUI,MF,Augsburg,25,1998,29,23,1865,20.7,3,5,8,3,0,0,3,0,3.2,3.2,2.1,5.3,55,73,133,0.14,0.24,0.39,0.14,0.39,0.15,0.10,0.26,0.15,0.26
Miloš Veljković,SRB,DF,Werder Bremen,28,1995,20,18,1663,18.5,2,1,3,2,0,0,2,0,1.7,1.7,0.7,2.4,11,71,13,0.11,0.05,0.16,0.11,0.16,0.09,0.04,0.13,0.09,0.13
Yorbe Vertessen,BEL,FW,Union Berlin,23,2001,11,6,486,5.4,2,2,4,2,0,0,1,0,2.5,2.5,1.2,3.7,7,10,32,0.37,0.37,0.74,0.37,0.74,0.47,0.22,0.69,0.47,0.69
Oscar Vilhelmsson,SWE,FW,Darmstadt 98,20,2003,23,13,1205,13.4,4,1,5,4,0,0,1,0,4.0,4.0,0.6,4.6,15,7,67,0.30,0.07,0.37,0.30,0.37,0.30,0.05,0.34,0.30,0.34
Kevin Vogt,GER,DF,Hoffenheim,32,1991,16,14,1319,14.7,0,0,0,0,0,0,2,0,0.7,0.7,0.1,0.8,16,84,12,0.00,0.00,0.00,0.00,0.00,0.05,0.01,0.05,0.05,0.05
Kevin Vogt,GER,DF,Union Berlin,32,1991,15,15,1278,14.2,0,0,0,0,0,0,5,0,0.0,0.0,0.0,0.1,1,40,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Kevin Volland,GER,FW,Union Berlin,31,1992,23,15,1218,13.5,2,4,6,1,1,1,2,2,3.6,2.8,2.6,5.4,12,43,85,0.15,0.30,0.44,0.07,0.37,0.26,0.20,0.46,0.21,0.40
Aster Vranckx,BEL,MF,Wolfsburg,21,2002,24,12,1153,12.8,0,0,0,0,0,0,6,0,0.1,0.1,0.3,0.4,3,48,9,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.03,0.01,0.03
Luca Waldschmidt,GER,FW,Köln,27,1996,20,12,1044,11.6,3,0,3,3,0,1,0,0,2.8,2.1,1.1,3.1,28,43,52,0.26,0.00,0.26,0.26,0.26,0.25,0.09,0.34,0.18,0.27
Wout Weghorst,NED,FW,Hoffenheim,31,1992,26,24,1970,21.9,7,3,10,6,1,1,4,0,7.2,6.4,3.5,9.9,14,57,131,0.32,0.14,0.46,0.27,0.41,0.33,0.16,0.49,0.29,0.45
Julian Weigl,GER,MF,M'Gladbach,28,1995,28,28,2494,27.7,2,3,5,0,2,2,10,0,2.1,0.6,1.8,2.4,13,93,12,0.07,0.11,0.18,0.00,0.11,0.08,0.07,0.14,0.02,0.09
Nelson Weiper,GER,FW,Mainz 05,19,2005,3,1,104,1.2,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,3,2,17,0.00,0.00,0.00,0.00,0.00,0.04,0.13,0.17,0.04,0.17
Mitchell Weiser,GER,DF,Werder Bremen,30,1994,27,27,2366,26.3,3,7,10,3,0,0,5,0,3.1,3.1,3.7,6.8,75,100,161,0.11,0.27,0.38,0.11,0.38,0.12,0.14,0.26,0.12,0.26
Noah Weißhaupt,GER,DF,Freiburg,22,2001,22,6,714,7.9,1,2,3,1,0,0,1,0,0.4,0.4,1.3,1.7,38,23,79,0.13,0.25,0.38,0.13,0.38,0.05,0.17,0.22,0.05,0.22
Timo Werner,GER,FW,RB Leipzig,28,1996,8,2,207,2.3,2,0,2,1,1,1,0,0,2.4,1.6,0.0,1.6,10,6,32,0.87,0.00,0.87,0.43,0.43,1.02,0.02,1.04,0.68,0.70
Silvan Widmer,SUI,DF,Mainz 05,31,1993,17,10,1023,11.4,1,2,3,1,0,0,4,0,1.2,1.2,2.8,4.0,26,44,55,0.09,0.18,0.26,0.09,0.26,0.10,0.25,0.35,0.10,0.35
Patrick Wimmer,AUT,FW,Wolfsburg,22,2001,11,6,446,5.0,1,0,1,1,0,0,2,1,0.6,0.6,0.1,0.7,8,12,29,0.20,0.00,0.20,0.20,0.20,0.11,0.03,0.14,0.11,0.14
Jonas Wind,DEN,FW,Wolfsburg,25,1999,31,28,2411,26.8,10,7,17,10,0,1,3,0,8.8,7.8,4.9,12.7,14,80,102,0.37,0.26,0.63,0.37,0.63,0.33,0.18,0.51,0.29,0.48
Florian Wirtz,GER,MF,Leverkusen,21,2003,31,26,2344,26.0,11,11,22,10,1,1,3,0,8.7,8.0,7.3,15.3,135,221,302,0.42,0.42,0.84,0.38,0.81,0.33,0.28,0.61,0.31,0.59
Maximilian Wittek,GER,DF,Bochum,28,1995,18,10,837,9.3,1,1,2,1,0,0,3,0,0.7,0.7,1.3,2.0,14,44,50,0.11,0.11,0.22,0.11,0.22,0.08,0.14,0.22,0.08,0.22
Maximilian Wöber,AUT,DF,M'Gladbach,26,1998,25,24,2066,23.0,2,3,5,2,0,0,4,1,1.3,1.3,1.6,2.9,32,128,23,0.09,0.13,0.22,0.09,0.22,0.06,0.07,0.13,0.06,0.13
Marius Wolf,GER,DF,Dortmund,28,1995,19,10,996,11.1,0,1,1,0,0,0,2,0,0.5,0.5,1.6,2.1,35,53,75,0.00,0.09,0.09,0.00,0.09,0.04,0.14,0.19,0.04,0.19
Nick Woltemade,GER,FW,Werder Bremen,22,2002,27,9,975,10.8,0,0,0,0,0,0,1,0,1.6,1.6,1.5,3.1,17,32,60,0.00,0.00,0.00,0.00,0.00,0.15,0.14,0.29,0.15,0.29
Jeong Woo-yeong,KOR,MF,Stuttgart,24,1999,23,5,560,6.2,0,2,2,0,0,0,0,0,1.3,1.3,1.5,2.8,18,20,46,0.00,0.32,0.32,0.00,0.32,0.21,0.24,0.45,0.21,0.45
Granit Xhaka,SUI,MF,Leverkusen,31,1992,30,30,2650,29.4,2,0,2,2,0,0,5,0,1.4,1.4,2.6,4.0,58,372,48,0.07,0.00,0.07,0.07,0.07,0.05,0.09,0.14,0.05,0.14
Dan-Axel Zagadou,FRA,DF,Stuttgart,24,1999,19,16,1453,16.1,1,0,1,1,0,0,1,0,1.0,1.0,0.3,1.3,2,75,3,0.06,0.00,0.06,0.06,0.06,0.06,0.02,0.08,0.06,0.08
Bryan Zaragoza,ESP,FW,Bayern Munich,23,2001,4,0,72,0.8,0,0,0,0,0,0,0,0,0.3,0.3,0.1,0.4,9,3,14,0.00,0.00,0.00,0.00,0.00,0.44,0.08,0.52,0.44,0.52
Robin Zentner,GER,GK,Mainz 05,29,1994,27,27,2430,27.0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Cedric Zesiger,SUI,DF,Wolfsburg,25,1998,20,17,1473,16.4,0,0,0,0,0,0,5,0,1.2,1.2,0.0,1.2,14,72,1,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.08,0.07,0.08
Michael Zetterer,GER,GK,Werder Bremen,28,1995,24,24,2160,24.0,0,0,0,0,0,0,2,0,0.1,0.1,0.2,0.3,0,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01
Christoph Zimmermann,GER,DF,Darmstadt 98,31,1993,17,10,1064,11.8,0,0,0,0,0,0,4,0,0.3,0.3,0.0,0.3,4,25,1,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03
Simon Zoller,GER,FW,Bochum,32,1991,1,0,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Lovro Zvonarek,CRO,MF,Bayern Munich,18,2005,3,0,18,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,2,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.61,0.61,0.00,0.61
