Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls/90,Ast/90,G+A/90,G-PK/90,G+A-PK/90,xG/90,xAG/90,xG+xAG/90,npxG/90,npxG+xAG/90
Óliver Torres,ESP,MF,Sevilla,29,1994,27,18,1616,18.0,0,1,1,0,0,0,3,0,0.5,0.5,2.2,2.7,40,96,110,0.00,0.06,0.06,0.00,0.06,0.03,0.12,0.15,0.03,0.15
Lucas Torró,ESP,MF,Osasuna,29,1994,25,19,1617,18.0,0,0,0,0,0,0,5,0,1.2,1.2,0.5,1.7,2,51,10,0.00,0.00,0.00,0.00,0.00,0.07,0.03,0.09,0.07,0.09
Bertrand Traoré,BFA,MF,Villarreal,28,1995,8,4,353,3.9,0,0,0,0,0,0,1,0,0.5,0.5,0.3,0.8,18,16,45,0.00,0.00,0.00,0.00,0.00,0.13,0.07,0.20,0.13,0.20
Hamari Traoré,MLI,DF,Real Sociedad,32,1992,28,25,2111,23.5,0,2,2,0,0,0,6,0,0.5,0.5,1.5,2.1,46,124,76,0.00,0.09,0.09,0.00,0.09,0.02,0.07,0.09,0.02,0.09
Óscar Trejo,ARG,FW,Rayo Vallecano,36,1988,29,17,1309,14.5,0,0,0,0,0,0,4,0,0.8,0.8,1.2,2.0,25,120,77,0.00,0.00,0.00,0.00,0.00,0.05,0.08,0.14,0.05,0.14
Manu Trigueros,ESP,MF,Villarreal,32,1991,12,1,218,2.4,0,0,0,0,0,0,0,0,0.5,0.5,0.1,0.5,5,14,11,0.00,0.00,0.00,0.00,0.00,0.19,0.02,0.21,0.19,0.21
Viktor Tsyhankov,UKR,MF,Girona,26,1997,27,23,1848,20.5,6,5,11,6,0,0,0,0,4.9,4.9,4.9,9.8,55,67,176,0.29,0.24,0.54,0.29,0.54,0.24,0.24,0.48,0.24,0.48
Beñat Turrientes,ESP,MF,Real Sociedad,22,2002,26,16,1448,16.1,0,1,1,0,0,0,3,0,1.1,1.1,0.5,1.6,24,46,28,0.00,0.06,0.06,0.00,0.06,0.07,0.03,0.10,0.07,0.10
Enes Ünal,TUR,FW,Getafe,27,1997,3,1,140,1.6,0,1,1,0,0,0,0,0,0.1,0.1,0.4,0.5,2,1,7,0.00,0.64,0.64,0.00,0.64,0.06,0.24,0.30,0.06,0.30
Myrto Uzuni,ALB,FW,Granada,28,1995,34,28,2448,27.2,11,1,12,7,4,5,3,0,12.9,9.0,2.6,11.5,21,18,90,0.40,0.04,0.44,0.26,0.29,0.47,0.09,0.57,0.33,0.42
Óscar Valentín,ESP,MF,Rayo Vallecano,29,1994,32,30,2554,28.4,1,0,1,1,0,0,6,1,1.7,1.7,0.6,2.2,24,128,11,0.04,0.00,0.04,0.04,0.04,0.06,0.02,0.08,0.06,0.08
Martin Valjent,SVK,DF,Mallorca,28,1995,26,26,2169,24.1,0,1,1,0,0,0,5,0,0.2,0.2,0.7,0.9,19,53,25,0.00,0.04,0.04,0.00,0.04,0.01,0.03,0.04,0.01,0.04
Jesús Vallejo,ESP,DF,Granada,27,1997,3,1,108,1.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Álvaro Vallés,ESP,GK,Las Palmas,26,1997,34,34,2993,33.3,0,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0,5,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Federico Valverde,URU,MF,Real Madrid,25,1998,34,30,2674,29.7,1,7,8,1,0,0,2,0,3.3,3.3,5.7,9.0,101,222,95,0.03,0.24,0.27,0.03,0.27,0.11,0.19,0.30,0.11,0.30
Siebe Van Der Heyden,BEL,DF,Mallorca,25,1998,6,4,286,3.2,0,0,0,0,0,0,2,1,0.2,0.2,0.0,0.2,1,1,1,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.05,0.05,0.05
José Luis García Vayá,ESP,MF,Valencia,25,1998,35,35,3122,34.7,6,1,7,0,6,7,4,0,6.5,0.9,3.1,4.1,27,242,43,0.17,0.03,0.20,0.00,0.03,0.19,0.09,0.28,0.03,0.12
Jesus Vazquez,ESP,DF,Valencia,21,2003,20,6,716,8.0,1,0,1,1,0,0,1,0,1.2,1.2,0.1,1.3,13,15,29,0.13,0.00,0.13,0.13,0.13,0.15,0.02,0.16,0.15,0.16
Kevin Vázquez,ESP,DF,Celta Vigo,31,1993,11,9,630,7.0,0,0,0,0,0,0,3,0,0.0,0.0,0.2,0.2,5,24,19,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.03,0.01,0.03
Lucas Vázquez,ESP,DF,Real Madrid,32,1991,27,13,1312,14.6,2,4,6,2,0,0,0,0,1.0,0.9,3.5,4.4,25,53,145,0.14,0.27,0.41,0.14,0.41,0.07,0.24,0.31,0.06,0.30
Gabriel Veiga,ESP,FW,Celta Vigo,21,2002,1,0,18,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Alejo Véliz,ARG,FW,Sevilla,20,2003,4,0,33,0.4,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,0,0,1,0.00,0.00,0.00,0.00,0.00,0.62,0.00,0.62,0.62,0.62
Arthur Vermeeren,BEL,MF,Atlético Madrid,19,2005,3,1,85,0.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,2,4,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Mikel Vesga,ESP,MF,Athletic Club,30,1993,26,18,1518,16.9,3,1,4,1,2,2,2,0,2.7,1.1,1.2,2.3,10,88,28,0.18,0.06,0.24,0.06,0.12,0.16,0.07,0.23,0.06,0.14
Carlos Vicente,ESP,FW,Alavés,25,1999,16,10,937,10.4,0,4,4,0,0,0,1,0,1.1,1.1,3.2,4.3,18,18,73,0.00,0.38,0.38,0.00,0.38,0.11,0.30,0.41,0.11,0.41
Nacho Vidal,ESP,DF,Osasuna,29,1995,7,0,96,1.1,1,0,1,1,0,0,0,0,0.3,0.3,0.0,0.3,0,1,4,0.94,0.00,0.94,0.94,0.94,0.28,0.01,0.29,0.28,0.29
Nacho Vidal,ESP,DF,Mallorca,29,1995,6,3,251,2.8,0,0,0,0,0,0,1,0,0.3,0.3,0.1,0.4,3,8,23,0.00,0.00,0.00,0.00,0.00,0.09,0.05,0.14,0.09,0.14
Jonathan Viera,ESP,MF,Las Palmas,34,1989,9,7,617,6.9,2,1,3,0,2,2,1,0,2.3,0.7,1.0,1.7,26,65,37,0.29,0.15,0.44,0.00,0.15,0.33,0.14,0.47,0.10,0.24
Jonathan Viera,ESP,MF,Almería,34,1989,10,10,762,8.5,0,2,2,0,0,0,3,1,0.9,0.9,2.3,3.3,27,58,21,0.00,0.24,0.24,0.00,0.24,0.11,0.27,0.39,0.11,0.39
Toni Villa,ESP,FW,Girona,29,1995,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Asier Villalibre,ESP,FW,Athletic Club,26,1997,15,2,398,4.4,2,1,3,2,0,0,0,0,1.7,1.7,1.0,2.7,6,10,28,0.45,0.23,0.68,0.45,0.68,0.38,0.22,0.60,0.38,0.60
Gonzalo Villar,ESP,MF,Granada,26,1998,32,20,1682,18.7,1,3,4,1,0,0,7,0,1.7,1.7,1.5,3.2,23,69,24,0.05,0.16,0.21,0.05,0.21,0.09,0.08,0.17,0.09,0.17
Iván Villar,ESP,GK,Celta Vigo,26,1997,10,10,834,9.3,0,0,0,0,0,0,0,2,0.0,0.0,0.1,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01
Ricardo Visus,ESP,DF,Betis,23,2001,2,0,76,0.8,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,
Daniel Vivian,ESP,DF,Athletic Club,24,1999,31,30,2743,30.5,0,0,0,0,0,0,6,0,0.6,0.6,0.7,1.3,21,119,4,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.04,0.02,0.04
Shon Weissman,ISR,FW,Granada,28,1996,5,0,82,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,1,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04
Iñaki Williams,GHA,FW,Athletic Club,29,1994,32,31,2734,30.4,12,3,15,12,0,0,4,0,8.8,8.8,6.3,15.1,110,72,318,0.40,0.10,0.49,0.40,0.49,0.29,0.21,0.50,0.29,0.50
Nico Williams,ESP,FW,Athletic Club,21,2002,29,27,2099,23.3,4,10,14,4,0,0,6,1,5.1,5.1,5.3,10.4,130,61,283,0.17,0.43,0.60,0.17,0.60,0.22,0.23,0.45,0.22,0.45
Axel Witsel,BEL,DF,Atlético Madrid,35,1989,33,28,2603,28.9,2,0,2,2,0,0,4,0,1.0,1.0,0.3,1.3,17,84,8,0.07,0.00,0.07,0.07,0.07,0.03,0.01,0.04,0.03,0.04
Xeber,ESP,FW,Alavés,26,1997,9,3,273,3.0,0,0,0,0,0,0,1,0,0.4,0.4,0.6,1.0,5,4,27,0.00,0.00,0.00,0.00,0.00,0.12,0.20,0.32,0.12,0.32
Antal Yaakobishvili,HUN,DF,Girona,19,2004,1,0,61,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.3,0.3,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.37,0.37,0.00,0.37
Lamine Yamal,ESP,FW,Barcelona,16,2007,34,19,1960,21.8,5,4,9,5,0,0,2,0,5.1,5.1,5.6,10.7,106,73,301,0.23,0.18,0.41,0.23,0.41,0.23,0.26,0.49,0.23,0.49
Roman Yaremchuk,UKR,FW,Valencia,28,1995,23,10,828,9.2,3,0,3,3,0,0,2,0,3.8,3.8,0.1,4.0,11,19,42,0.33,0.00,0.33,0.33,0.33,0.41,0.02,0.43,0.41,0.43
Arsen Zakharyan,RUS,MF,Real Sociedad,20,2003,26,13,1092,12.1,1,2,3,1,0,0,1,0,2.3,2.3,2.0,4.3,27,41,84,0.08,0.16,0.25,0.08,0.25,0.19,0.16,0.35,0.19,0.35
Joseba Zaldúa,ESP,DF,Cádiz,31,1992,10,6,455,5.1,0,0,0,0,0,0,3,0,0.0,0.0,0.2,0.2,5,12,20,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.00,0.04
Bryan Zaragoza,ESP,MF,Granada,23,2001,21,18,1638,18.2,6,2,8,5,1,1,5,0,3.8,3.0,3.3,6.3,100,36,127,0.33,0.11,0.44,0.27,0.38,0.21,0.18,0.39,0.16,0.35
Igor Zubeldia,ESP,DF,Real Sociedad,27,1997,30,29,2518,28.0,0,2,2,0,0,0,11,1,0.8,0.8,1.1,1.9,28,129,0,0.00,0.07,0.07,0.00,0.07,0.03,0.04,0.07,0.03,0.07
Martín Zubimendi,ESP,MF,Real Sociedad,25,1999,31,29,2654,29.5,4,1,5,4,0,0,5,0,2.7,2.7,1.5,4.1,34,152,27,0.14,0.03,0.17,0.14,0.17,0.09,0.05,0.14,0.09,0.14
