Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls/90,Ast/90,G+A/90,G-PK/90,G+A-PK/90,xG/90,xAG/90,xG+xAG/90,npxG/90,npxG+xAG/90
Han-Noah Massengo,FRA,MF,Burnley,22,2001,3,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Pape Matar Sarr,SEN,MF,Tottenham,21,2002,29,22,1697,18.9,3,3,6,3,0,0,6,0,2.9,2.9,2.1,5.1,35,124,76,0.16,0.16,0.32,0.16,0.32,0.16,0.11,0.27,0.16,0.27
Jean-Philippe Mateta,FRA,FW,Crystal Palace,26,1997,32,22,2071,23.0,11,4,15,9,2,2,3,0,8.5,6.9,2.7,9.5,25,24,123,0.48,0.17,0.65,0.39,0.56,0.37,0.12,0.48,0.30,0.41
Joël Matip,CMR,DF,Liverpool,32,1991,10,9,781,8.7,0,0,0,0,0,0,2,0,0.5,0.5,0.1,0.6,8,34,1,0.00,0.00,0.00,0.00,0.00,0.06,0.01,0.06,0.06,0.06
Alex Matos,ENG,MF,Chelsea,19,2004,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Remi Matthews,ENG,GK,Crystal Palace,30,1994,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Neal Maupay,FRA,FW,Brentford,27,1996,28,13,1304,14.5,6,3,9,6,0,0,7,0,5.7,5.7,2.3,8.1,20,36,90,0.41,0.21,0.62,0.41,0.62,0.39,0.16,0.56,0.39,0.56
Neal Maupay,FRA,FW,Everton,27,1996,2,1,111,1.2,0,0,0,0,0,0,0,0,1.4,1.4,0.1,1.5,1,0,6,0.00,0.00,0.00,0.00,0.00,1.16,0.05,1.22,1.16,1.22
Konstantinos Mavropanos,GRE,DF,West Ham,26,1997,18,15,1410,15.7,1,0,1,1,0,0,2,0,1.2,1.2,0.2,1.4,10,38,2,0.06,0.00,0.06,0.06,0.06,0.08,0.01,0.09,0.08,0.09
Bryan Mbeumo,CMR,FW,Brentford,24,1999,22,19,1690,18.8,8,5,13,5,3,3,2,0,9.2,6.9,4.1,10.9,61,77,164,0.43,0.27,0.69,0.27,0.53,0.49,0.22,0.71,0.37,0.58
James Mcatee,ENG,MF,Sheffield Utd,21,2002,29,20,1797,20.0,3,3,6,2,1,1,2,0,3.1,2.3,2.9,5.2,55,51,108,0.15,0.15,0.30,0.10,0.25,0.15,0.15,0.30,0.11,0.26
James Mcatee,ENG,MF,Manchester City,21,2002,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Oliver McBurnie,SCO,FW,Sheffield Utd,27,1996,21,15,1280,14.2,6,3,9,4,2,2,7,2,6.9,5.3,2.0,7.3,6,30,60,0.42,0.21,0.63,0.28,0.49,0.48,0.14,0.62,0.37,0.51
James McConnell,ENG,MF,Liverpool,19,2004,3,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
John McGinn,SCO,MF,Aston Villa,29,1994,32,32,2733,30.4,6,4,10,6,0,0,7,1,4.9,4.9,4.3,9.3,54,174,80,0.20,0.13,0.33,0.20,0.33,0.16,0.14,0.31,0.16,0.31
Scott McKenna,SCO,DF,Nott'ham Forest,27,1996,5,5,416,4.6,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.4,1,10,0,0.00,0.00,0.00,0.00,0.00,0.05,0.04,0.08,0.05,0.08
Dwight McNeil,ENG,MF,Everton,24,1999,32,30,2644,29.4,3,6,9,3,0,0,2,0,3.4,3.4,8.3,11.8,76,111,140,0.10,0.20,0.31,0.10,0.31,0.12,0.28,0.40,0.12,0.40
Scott McTominay,SCO,MF,Manchester Utd,27,1996,29,15,1631,18.1,7,1,8,7,0,0,2,0,5.3,5.3,0.7,5.9,21,57,39,0.39,0.06,0.44,0.39,0.44,0.29,0.04,0.33,0.29,0.33
Ben Mee,ENG,DF,Brentford,34,1989,16,15,1272,14.1,2,0,2,2,0,0,1,1,1.5,1.5,0.3,1.8,11,49,9,0.14,0.00,0.14,0.14,0.14,0.10,0.02,0.13,0.10,0.13
Hannibal Mejbri,TUN,MF,Manchester Utd,21,2003,5,1,133,1.5,1,0,1,1,0,0,1,0,0.0,0.0,0.4,0.4,2,6,10,0.68,0.00,0.68,0.68,0.68,0.02,0.25,0.27,0.02,0.27
Teden Mengi,ENG,DF,Luton Town,22,2002,27,25,2273,25.3,1,0,1,1,0,0,3,0,0.4,0.4,0.2,0.6,14,54,1,0.04,0.00,0.04,0.04,0.04,0.02,0.01,0.03,0.02,0.03
Chris Mepham,WAL,DF,Bournemouth,26,1997,10,6,617,6.9,0,1,1,0,0,0,2,0,0.1,0.1,0.4,0.5,4,25,1,0.00,0.15,0.15,0.00,0.15,0.01,0.06,0.07,0.01,0.07
Lewis Miley,ENG,MF,Newcastle Utd,18,2006,17,14,1202,13.4,1,3,4,1,0,0,1,0,1.2,1.2,1.7,2.9,14,53,54,0.07,0.22,0.30,0.07,0.30,0.09,0.13,0.22,0.09,0.22
James Milner,ENG,DF,Brighton,38,1986,15,11,773,8.6,0,2,2,0,0,0,3,0,0.3,0.3,1.8,2.0,11,69,73,0.00,0.23,0.23,0.00,0.23,0.03,0.21,0.24,0.03,0.24
Tyrone Mings,ENG,DF,Aston Villa,31,1993,1,1,30,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.02,0.07,0.09,0.02,0.09
Tyrick Mitchell,ENG,DF,Crystal Palace,24,1999,34,34,2955,32.8,1,3,4,1,0,0,6,0,0.9,0.9,2.4,3.3,22,88,133,0.03,0.09,0.12,0.03,0.12,0.03,0.07,0.10,0.03,0.10
Kaoru Mitoma,JPN,FW,Brighton,26,1997,19,15,1486,16.5,3,4,7,3,0,0,4,0,3.5,3.5,2.7,6.2,121,64,239,0.18,0.24,0.42,0.18,0.42,0.21,0.16,0.37,0.21,0.37
Aleksandar Mitrović,SRB,FW,Fulham,29,1994,1,0,33,0.4,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,0,1,0,0.00,0.00,0.00,0.00,0.00,0.44,0.00,0.44,0.44,0.44
Jakub Moder,POL,MF,Brighton,25,1999,14,5,501,5.6,0,0,0,0,0,0,2,0,0.5,0.5,0.2,0.6,10,19,20,0.00,0.00,0.00,0.00,0.00,0.09,0.03,0.11,0.09,0.11
Kudus Mohammed,GHA,FW,West Ham,23,2000,30,24,2214,24.6,7,5,12,7,0,0,6,0,4.1,4.1,3.0,7.1,100,75,193,0.28,0.20,0.49,0.28,0.49,0.17,0.12,0.29,0.17,0.29
Gonzalo Montiel,ARG,DF,Nott'ham Forest,27,1997,11,5,558,6.2,0,2,2,0,0,0,4,0,0.1,0.1,1.3,1.4,6,20,23,0.00,0.32,0.32,0.00,0.32,0.02,0.21,0.23,0.02,0.23
Kieffer Moore,WAL,FW,Bournemouth,31,1992,8,0,108,1.2,1,0,1,1,0,0,0,0,1.5,1.5,0.2,1.7,2,4,15,0.83,0.00,0.83,0.83,0.83,1.23,0.20,1.44,1.23,1.44
Álex Moreno,ESP,DF,Aston Villa,30,1993,20,11,1030,11.4,2,0,2,2,0,0,2,0,1.1,1.1,1.1,2.3,31,23,83,0.17,0.00,0.17,0.17,0.17,0.10,0.10,0.20,0.10,0.20
Carlton Morris,ENG,FW,Luton Town,28,1995,35,29,2592,28.8,10,4,14,6,4,4,2,0,9.9,6.7,2.8,9.5,31,51,108,0.35,0.14,0.49,0.21,0.35,0.34,0.10,0.44,0.23,0.33
Mason Mount,ENG,MF,Manchester Utd,25,1999,13,4,437,4.9,1,0,1,1,0,0,2,0,0.3,0.3,0.3,0.7,7,17,31,0.21,0.00,0.21,0.21,0.21,0.06,0.07,0.14,0.06,0.14
Divin Mubama,ENG,FW,West Ham,19,2004,5,0,80,0.9,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,0,5,0.00,0.00,0.00,0.00,0.00,0.17,0.00,0.17,0.17,0.17
Mykhailo Mudryk,UKR,FW,Chelsea,23,2001,27,14,1314,14.6,4,2,6,4,0,0,5,0,3.6,3.6,3.3,6.9,79,41,122,0.27,0.14,0.41,0.27,0.41,0.25,0.22,0.47,0.25,0.47
Rodrigo Muniz,BRA,FW,Fulham,22,2001,23,16,1463,16.3,9,1,10,9,0,0,1,0,8.4,8.4,2.0,10.5,8,17,71,0.55,0.06,0.62,0.55,0.62,0.52,0.13,0.64,0.52,0.64
Daniel Muñoz,COL,DF,Crystal Palace,27,1996,13,13,1169,13.0,0,1,1,0,0,0,3,0,0.8,0.8,1.0,1.8,17,25,59,0.00,0.08,0.08,0.00,0.08,0.06,0.08,0.14,0.06,0.14
Arijanet Muric,KVX,GK,Burnley,25,1998,7,7,630,7.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01
Murillo,BRA,DF,Nott'ham Forest,21,2002,29,29,2519,28.0,0,2,2,0,0,0,5,0,1.7,1.7,1.2,2.9,19,82,7,0.00,0.07,0.07,0.00,0.07,0.06,0.04,0.10,0.06,0.10
Alex Murphy,IRL,DF,Newcastle Utd,19,2004,2,0,13,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Jacob Murphy,ENG,FW,Newcastle Utd,29,1995,17,10,926,10.3,2,4,6,2,0,0,1,0,1.3,1.3,3.2,4.5,27,44,78,0.19,0.39,0.58,0.19,0.58,0.12,0.31,0.43,0.12,0.43
Vitaliy Mykolenko,UKR,DF,Everton,24,1999,28,28,2469,27.4,2,0,2,2,0,0,1,0,1.5,1.5,0.9,2.4,14,55,68,0.07,0.00,0.07,0.07,0.07,0.06,0.03,0.09,0.06,0.09
Marvelous Nakamba,ZIM,MF,Luton Town,30,1994,13,13,1130,12.6,0,0,0,0,0,0,5,0,0.2,0.2,0.4,0.6,1,36,5,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.05,0.01,0.05
Michael Ndiweni,ENG,FW,Newcastle Utd,20,2003,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Reiss Nelson,ENG,FW,Arsenal,24,1999,15,1,268,3.0,0,0,0,0,0,0,1,0,0.2,0.2,0.6,0.8,9,5,26,0.00,0.00,0.00,0.00,0.00,0.07,0.20,0.27,0.07,0.27
Zack Nelson,ENG,MF,Luton Town,19,2004,2,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Neto,BRA,GK,Bournemouth,34,1989,31,31,2790,31.0,0,0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Pedro Neto,POR,FW,Wolves,24,2000,19,18,1503,16.7,2,9,11,2,0,0,4,0,3.4,3.4,4.4,7.9,97,54,148,0.12,0.54,0.66,0.12,0.66,0.21,0.27,0.47,0.21,0.47
Moussa Niakhate,SEN,DF,Nott'ham Forest,28,1996,18,14,1340,14.9,1,0,1,1,0,0,4,1,1.1,1.1,0.1,1.2,12,37,6,0.07,0.00,0.07,0.07,0.07,0.07,0.01,0.08,0.07,0.08
Eddie Nketiah,ENG,FW,Arsenal,24,1999,27,10,1082,12.0,5,2,7,5,0,0,3,0,4.5,4.5,0.8,5.4,22,20,77,0.42,0.17,0.58,0.42,0.58,0.38,0.07,0.45,0.38,0.45
Christopher Nkunku,FRA,FW,Chelsea,26,1997,7,2,319,3.5,2,0,2,2,0,0,0,0,1.7,1.7,0.1,1.9,7,9,28,0.56,0.00,0.56,0.56,0.56,0.49,0.04,0.53,0.49,0.53
Rhys Norrington-Davies,WAL,DF,Sheffield Utd,25,1999,5,2,110,1.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,3,2,6,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01
Oliver Norwood,NIR,MF,Sheffield Utd,33,1991,27,16,1440,16.0,1,0,1,0,1,1,8,0,1.1,0.3,0.6,0.9,3,73,10,0.06,0.00,0.06,0.00,0.00,0.07,0.04,0.11,0.02,0.06
Matheus Nunes,POR,MF,Wolves,25,1998,2,2,179,2.0,0,0,0,0,0,0,2,1,0.1,0.1,0.1,0.2,7,8,9,0.00,0.00,0.00,0.00,0.00,0.04,0.05,0.09,0.04,0.09
Matheus Nunes,POR,MF,Manchester City,25,1998,16,7,649,7.2,0,2,2,0,0,0,0,0,0.8,0.8,1.1,2.0,28,32,57,0.00,0.28,0.28,0.00,0.28,0.12,0.15,0.27,0.12,0.27
Darwin Núñez,URU,FW,Liverpool,24,1999,33,22,1995,22.2,11,8,19,11,0,1,9,0,15.7,14.9,6.0,20.9,55,53,201,0.50,0.36,0.86,0.50,0.86,0.71,0.27,0.98,0.67,0.94
Ethan Nwaneri,ENG,FW,Arsenal,17,2007,1,0,14,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,2,1,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.15,0.00,0.15
Christian Nørgaard,DEN,MF,Brentford,30,1994,28,27,2272,25.2,2,1,3,2,0,0,8,0,3.4,3.4,1.7,5.1,12,147,39,0.08,0.04,0.12,0.08,0.12,0.14,0.07,0.20,0.14,0.20
Mark O'Mahony,IRL,FW,Brighton,19,2005,3,1,63,0.7,0,0,0,0,0,0,1,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,
Dara O'Shea,IRL,DF,Burnley,25,1999,30,29,2622,29.1,2,4,6,2,0,0,5,1,0.7,0.7,1.9,2.6,28,115,8,0.07,0.14,0.21,0.07,0.21,0.02,0.07,0.09,0.02,0.09
Michael Obafemi,IRL,FW,Burnley,23,2000,2,0,20,0.2,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,0,3,0.00,0.00,0.00,0.00,0.00,0.40,0.00,0.40,0.40,0.40
Wilson Odobert,FRA,MF,Burnley,19,2004,26,22,1828,20.3,3,2,5,3,0,0,3,0,2.4,2.4,3.1,5.5,85,50,104,0.15,0.10,0.25,0.15,0.25,0.12,0.15,0.27,0.12,0.27
Odeluga Offiah,ENG,DF,Brighton,21,2002,2,1,118,1.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,8,2,6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Chiedozie Ogbene,IRL,MF,Luton Town,27,1997,28,19,1902,21.1,4,1,5,4,0,0,1,0,4.1,4.1,3.1,7.2,122,47,142,0.19,0.05,0.24,0.19,0.24,0.19,0.15,0.34,0.19,0.34
Angelo Ogbonna,ITA,DF,West Ham,35,1988,9,5,456,5.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,3,0,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01
Michael Olakigbe,ENG,DF,Brentford,20,2004,8,0,59,0.7,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,10,4,17,0.00,0.00,0.00,0.00,0.00,0.18,0.00,0.18,0.18,0.18
Michael Olise,FRA,FW,Crystal Palace,22,2001,16,11,1014,11.3,7,4,11,6,1,1,0,0,4.0,3.2,4.4,7.6,56,57,107,0.62,0.36,0.98,0.53,0.89,0.36,0.39,0.74,0.29,0.67
Robin Olsen,SWE,GK,Aston Villa,34,1990,3,2,225,2.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Andrew Omobamidele,IRL,DF,Nott'ham Forest,21,2002,11,8,783,8.7,0,0,0,0,0,0,2,0,0.1,0.1,0.1,0.2,1,8,0,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.03,0.02,0.03
Amadou Onana,BEL,MF,Everton,22,2001,27,21,1875,20.8,2,0,2,2,0,0,5,0,1.8,1.8,2.7,4.5,20,101,35,0.10,0.00,0.10,0.10,0.10,0.09,0.13,0.21,0.09,0.21
André Onana,CMR,GK,Manchester Utd,28,1996,34,34,3060,34.0,0,0,0,0,0,0,5,0,0.0,0.0,0.1,0.1,1,5,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Ryan One,SCO,FW,Sheffield Utd,17,2006,1,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Tyler Onyango,ENG,MF,Everton,21,2003,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Fred Onyedinma,ENG,DF,Luton Town,27,1996,6,2,266,3.0,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,7,2,12,0.00,0.00,0.00,0.00,0.00,0.04,0.03,0.07,0.04,0.07
Frank Onyeka,NGA,MF,Brentford,26,1998,25,11,1152,12.8,1,2,3,1,0,0,8,0,2.2,2.2,1.8,4.0,17,33,39,0.08,0.16,0.23,0.08,0.23,0.17,0.14,0.31,0.17,0.31
Divock Origi,BEL,FW,Nott'ham Forest,29,1995,20,6,606,6.7,0,1,1,0,0,0,1,0,1.4,1.4,2.1,3.5,19,14,41,0.00,0.15,0.15,0.00,0.15,0.21,0.31,0.51,0.21,0.51
Stefan Ortega,GER,GK,Manchester City,31,1992,7,4,523,5.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Ben Osborn,ENG,DF,Sheffield Utd,29,1994,22,12,1273,14.1,0,2,2,0,0,0,3,0,0.2,0.2,0.8,1.0,15,51,39,0.00,0.14,0.14,0.00,0.14,0.02,0.06,0.07,0.02,0.07
Gabriel Osho,NGA,DF,Luton Town,25,1998,18,18,1576,17.5,2,0,2,2,0,0,3,0,1.0,1.0,0.1,1.2,4,32,2,0.11,0.00,0.11,0.11,0.11,0.06,0.01,0.07,0.06,0.07
William Osula,DEN,FW,Sheffield Utd,20,2003,21,9,786,8.7,0,0,0,0,0,0,4,0,1.6,1.6,0.1,1.7,7,2,41,0.00,0.00,0.00,0.00,0.00,0.19,0.01,0.20,0.19,0.20
Dango Ouattara,BFA,FW,Bournemouth,22,2002,27,10,1041,11.6,1,2,3,1,0,0,2,0,2.2,2.2,1.5,3.7,41,31,75,0.09,0.17,0.26,0.09,0.26,0.19,0.13,0.32,0.19,0.32
David Ozoh,ENG,MF,Crystal Palace,18,2005,9,0,156,1.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,2,4,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
João Palhinha,POR,MF,Fulham,28,1995,30,28,2430,27.0,4,1,5,4,0,0,13,0,3.2,3.2,0.8,3.9,8,87,12,0.15,0.04,0.19,0.15,0.19,0.12,0.03,0.15,0.12,0.15
Cole Palmer,ENG,MF,Manchester City,21,2002,1,0,11,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Cole Palmer,ENG,FW,Chelsea,21,2002,28,24,2162,24.0,20,9,29,11,9,9,7,0,15.6,8.5,8.3,16.7,94,162,156,0.83,0.37,1.21,0.46,0.83,0.65,0.34,0.99,0.35,0.70
Emerson Palmieri,ITA,DF,West Ham,29,1994,33,32,2894,32.2,1,2,3,1,0,0,8,0,1.1,1.1,2.3,3.4,54,115,114,0.03,0.06,0.09,0.03,0.09,0.03,0.07,0.11,0.03,0.11
Lucas Paquetá,BRA,FW,West Ham,26,1997,28,28,2379,26.4,4,6,10,2,2,2,9,0,5.3,3.7,4.9,8.7,32,170,109,0.15,0.23,0.38,0.08,0.30,0.20,0.19,0.39,0.14,0.33
Ben Parkinson,ENG,FW,Newcastle Utd,19,2005,1,0,25,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Thomas Partey,GHA,MF,Arsenal,30,1993,11,6,541,6.0,0,0,0,0,0,0,1,0,0.2,0.2,0.2,0.4,12,52,6,0.00,0.00,0.00,0.00,0.00,0.04,0.03,0.07,0.04,0.07
Nathan Patterson,SCO,DF,Everton,22,2001,20,9,1005,11.2,0,2,2,0,0,0,4,0,0.3,0.3,1.7,2.0,17,38,39,0.00,0.18,0.18,0.00,0.18,0.03,0.15,0.18,0.03,0.18
Myles Peart-Harris,ENG,DF,Brentford,21,2002,3,0,13,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.12,0.00,0.12
Sydie Peck,ENG,MF,Sheffield Utd,19,2004,1,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Facundo Pellistri,URU,FW,Manchester Utd,22,2001,9,1,172,1.9,0,1,1,0,0,0,0,0,0.7,0.7,0.1,0.8,6,6,31,0.00,0.52,0.52,0.00,0.52,0.38,0.05,0.43,0.38,0.43
Andreas Pereira,BRA,MF,Fulham,28,1996,35,32,2466,27.4,3,7,10,3,0,0,6,0,4.4,4.4,6.9,11.4,52,129,121,0.11,0.26,0.36,0.11,0.36,0.16,0.25,0.42,0.16,0.42
Ivan Perišić,CRO,FW,Tottenham,35,1989,5,0,103,1.1,0,1,1,0,0,0,2,0,0.1,0.1,0.9,1.0,15,9,17,0.00,0.87,0.87,0.00,0.87,0.10,0.75,0.85,0.10,0.85
Đorđe Petrović,SRB,GK,Chelsea,24,1999,18,17,1537,17.1,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Kalvin Phillips,ENG,MF,West Ham,28,1995,8,3,309,3.4,0,0,0,0,0,0,3,1,0.1,0.1,0.0,0.1,3,19,4,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02
Kalvin Phillips,ENG,MF,Manchester City,28,1995,4,0,93,1.0,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,7,7,3,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.07,0.07,0.07
Jaden Philogene Bidace,ENG,FW,Aston Villa,22,2002,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Jordan Pickford,ENG,GK,Everton,30,1994,35,35,3150,35.0,0,0,0,0,0,0,4,0,0.0,0.0,0.1,0.1,1,5,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Ethan Pinnock,JAM,DF,Brentford,30,1993,26,25,2251,25.0,2,0,2,2,0,0,1,0,1.9,1.9,1.0,2.9,11,56,15,0.08,0.00,0.08,0.08,0.08,0.08,0.04,0.11,0.08,0.11
Nick Pope,ENG,GK,Newcastle Utd,32,1992,14,14,1255,13.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Pedro Porro,ESP,DF,Tottenham,24,1999,30,30,2654,29.5,1,7,8,1,0,0,3,0,2.6,2.6,6.7,9.2,46,154,133,0.03,0.24,0.27,0.03,0.27,0.09,0.23,0.31,0.09,0.31
Jarell Quansah,ENG,DF,Liverpool,21,2003,14,10,920,10.2,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,10,55,0,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02
Ionuț Radu,ROU,GK,Bournemouth,26,1997,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Jesurun Rak Sakyi,ENG,MF,Crystal Palace,21,2002,6,0,136,1.5,0,0,0,0,0,0,0,0,0.4,0.4,0.2,0.6,7,2,18,0.00,0.00,0.00,0.00,0.00,0.28,0.10,0.38,0.28,0.38
Aaron Ramsdale,ENG,GK,Arsenal,25,1998,6,6,540,6.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Aaron Ramsey,ENG,MF,Burnley,21,2003,14,5,527,5.9,0,0,0,0,0,0,1,0,0.3,0.3,0.4,0.7,8,8,17,0.00,0.00,0.00,0.00,0.00,0.06,0.07,0.13,0.06,0.13
Jacob Ramsey,ENG,FW,Aston Villa,22,2001,16,8,853,9.5,1,1,2,1,0,0,2,0,2.2,2.2,1.0,3.2,33,28,69,0.11,0.11,0.21,0.11,0.21,0.23,0.11,0.34,0.23,0.34
Marcus Rashford,ENG,FW,Manchester Utd,26,1997,31,26,2247,25.0,7,2,9,5,2,2,2,0,7.3,5.7,2.3,8.0,93,63,183,0.28,0.08,0.36,0.20,0.28,0.29,0.09,0.38,0.23,0.32
David Raya,ESP,GK,Arsenal,28,1995,29,29,2610,29.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Tim Ream,USA,DF,Fulham,36,1987,17,16,1413,15.7,1,0,1,1,0,0,4,1,1.0,1.0,0.0,1.0,11,65,3,0.06,0.00,0.06,0.06,0.06,0.06,0.00,0.06,0.06,0.06
Nathan Redmond,ENG,FW,Burnley,30,1994,12,0,142,1.6,0,0,0,0,0,0,1,0,0.0,0.0,0.3,0.3,7,8,22,0.00,0.00,0.00,0.00,0.00,0.00,0.19,0.19,0.00,0.19
Harrison Reed,ENG,MF,Fulham,29,1995,26,14,1251,13.9,0,1,1,0,0,0,5,0,0.3,0.3,1.0,1.2,9,52,37,0.00,0.07,0.07,0.00,0.07,0.02,0.07,0.09,0.02,0.09
Sergio Reguilón,ESP,DF,Manchester Utd,27,1996,9,4,412,4.6,0,0,0,0,0,0,3,0,0.2,0.2,0.7,0.9,11,27,38,0.00,0.00,0.00,0.00,0.00,0.04,0.16,0.20,0.04,0.20
Sergio Reguilón,ESP,DF,Brentford,27,1996,13,11,865,9.6,0,4,4,0,0,0,3,1,0.8,0.8,2.7,3.4,26,27,33,0.00,0.42,0.42,0.00,0.42,0.08,0.28,0.36,0.08,0.36
Bobby Reid,JAM,FW,Fulham,31,1993,30,16,1350,15.0,6,2,8,6,0,0,4,0,4.2,4.2,1.8,6.0,33,44,89,0.40,0.13,0.53,0.40,0.53,0.27,0.12,0.39,0.27,0.39
