Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def_3rd,Mid_3rd,Att_3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Marcos Peña,ESP,MF,Almería,19.0,2005,3.9,4.10,2.82,2.82,1.28,0.00,1.28,2.31,55.6,1.03,1.79,0.77,1.03,3.08,7.18,1.54,0.00
Rubén Peña,ESP,DF,Osasuna,32.0,1991,20.6,2.09,1.21,0.97,0.83,0.29,0.92,2.18,42.2,1.26,1.70,0.34,1.36,1.26,3.35,1.84,0.15
Alberto Perea,ESP,MF,Granada,33.0,1990,0.0,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,0,0
Ayoze Pérez,ESP,FW,Betis,30.0,1993,22.5,2.40,1.29,0.67,1.33,0.40,0.89,2.09,42.6,1.20,1.69,0.18,1.51,0.98,3.38,0.76,0.00
Carles Pérez,ESP,MF,Celta Vigo,26.0,1998,8.1,1.48,0.62,0.74,0.49,0.25,0.86,2.10,41.2,1.23,1.60,0.12,1.48,0.62,2.10,0.86,0.00
Francisco Perez,ESP,MF,Valencia,21.0,2002,22.8,1.32,0.75,0.44,0.61,0.26,0.66,1.93,34.1,1.27,0.83,0.00,0.83,0.61,1.93,0.22,0.00
Kike Pérez,ESP,MF,Rayo Vallecano,27.0,1997,9.1,2.86,1.21,1.21,1.54,0.11,1.21,2.42,50.0,1.21,1.21,0.00,1.21,0.88,3.74,0.66,0.00
Máximo Perrone,ARG,MF,Las Palmas,21.0,2003,18.0,2.33,1.17,0.94,1.22,0.17,1.06,2.11,50.0,1.06,1.50,0.22,1.28,1.33,3.67,1.17,0.00
Njegoš Petrović,SRB,MF,Granada,24.0,1999,1.7,2.94,1.18,2.35,0.59,0.00,1.18,1.76,66.7,0.59,1.18,0.00,1.18,0.59,3.53,1.76,0.00
Germán Pezzella,ARG,DF,Betis,32.0,1991,30.7,1.11,0.78,0.78,0.33,0.00,0.75,1.24,60.5,0.49,1.01,0.59,0.42,1.01,2.12,4.89,0.00
Kamil Piątkowski,POL,DF,Granada,23.0,2000,4.9,3.27,1.63,2.86,0.20,0.20,2.04,2.65,76.9,0.61,1.02,0.82,0.20,1.63,4.90,4.90,0.00
Yeremi Pino,ESP,MF,Villarreal,21.0,2002,5.3,4.72,3.40,2.26,1.89,0.57,1.70,3.40,50.0,1.70,2.08,0.19,1.89,0.94,5.66,0.94,0.00
Portu,ESP,FW,Getafe,31.0,1992,1.1,4.55,2.73,3.64,0.00,0.91,4.55,5.45,83.3,0.91,0.00,0.00,0.00,0.00,4.55,0.00,0.00
Portu,ESP,MF,Girona,31.0,1992,12.2,1.48,1.07,0.25,0.82,0.41,0.25,1.39,17.6,1.15,0.74,0.08,0.66,0.25,1.72,0.49,0.00
José Pozo,ESP,MF,Rayo Vallecano,28.0,1996,0.2,5.00,5.00,0.00,5.00,0.00,5.00,5.00,100.0,0.00,5.00,0.00,5.00,0.00,5.00,0.00,0.00
Alejandro Pozo Pozo,ESP,DF,Almería,25.0,1999,9.7,1.75,1.03,0.93,0.62,0.21,1.03,1.86,55.6,0.82,1.34,0.41,0.93,0.62,2.37,1.96,0.00
Beñat Prados,ESP,MF,Athletic Club,23.0,2001,14.3,2.66,1.61,0.70,1.19,0.77,1.47,2.80,52.5,1.33,2.10,0.35,1.75,1.33,3.99,1.82,0.00
Abdón Prats,ESP,FW,Mallorca,31.0,1992,12.7,0.39,0.24,0.16,0.16,0.08,0.16,0.31,50.0,0.16,0.39,0.16,0.24,0.16,0.55,0.94,0.00
Pubill,ESP,DF,Almería,20.0,2003,19.0,2.42,1.16,1.79,0.42,0.21,1.11,2.00,55.3,0.89,1.05,0.42,0.63,0.74,3.16,3.89,0.05
Antonio Puertas,ESP,MF,Granada,32.0,1992,8.1,1.48,0.99,0.74,0.62,0.12,0.74,1.85,40.0,1.11,0.62,0.00,0.62,0.74,2.22,0.49,0.00
Arnau Puigmal,ESP,FW,Almería,23.0,2001,2.8,0.71,0.36,0.36,0.36,0.00,0.36,1.07,33.3,0.71,1.07,0.00,1.07,1.07,1.79,0.71,0.00
Nemanja Radonjić,SRB,MF,Mallorca,28.0,1996,3.1,0.97,0.32,0.00,0.97,0.00,0.32,1.29,25.0,0.97,0.65,0.00,0.65,0.97,1.94,0.65,0.00
Aleksandar Radovanović,SRB,DF,Almería,30.0,1993,5.5,1.09,0.91,1.09,0.00,0.00,0.91,0.91,100.0,0.00,1.45,1.45,0.00,1.82,2.91,7.82,0.00
Abdellah Raihani,MAR,FW,Atlético Madrid,20.0,2004,0.1,0.00,0.00,0.00,0.00,0.00,0.00,10.0,0.0,10.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Antonio Raillo,ESP,DF,Mallorca,32.0,1991,21.4,1.17,0.93,0.65,0.51,0.00,0.65,0.93,70.0,0.28,1.78,1.21,0.56,1.50,2.66,3.93,0.09
Predrag Rajković,SRB,GK,Mallorca,28.0,1995,34.0,0.06,0.03,0.06,0.00,0.00,0.06,0.06,100.0,0.00,0.00,0.00,0.00,0.00,0.06,0.38,0.00
Ivan Rakitić,CRO,MF,Sevilla,36.0,1988,15.8,1.90,1.01,0.57,0.76,0.57,0.70,1.20,57.9,0.51,1.01,0.32,0.70,0.89,2.78,0.76,0.00
Largie Ramazani,BEL,FW,Almería,23.0,2001,17.3,0.69,0.40,0.29,0.35,0.06,0.35,1.50,23.1,1.16,0.92,0.12,0.81,1.97,2.66,0.58,0.00
Benito Ramírez,ESP,FW,Las Palmas,28.0,1995,3.9,1.28,0.77,0.51,0.77,0.00,0.77,1.54,50.0,0.77,1.54,0.26,1.28,0.51,1.79,0.00,0.00
Sandro Ramírez,ESP,FW,Las Palmas,28.0,1995,17.5,0.69,0.46,0.23,0.34,0.11,0.34,0.74,46.2,0.40,0.69,0.06,0.63,0.23,0.91,0.57,0.06
Chris Ramos,ESP,FW,Cádiz,27.0,1997,27.1,0.96,0.52,0.33,0.52,0.11,0.26,0.92,28.0,0.66,0.77,0.22,0.55,0.33,1.29,1.59,0.00
Sergio Ramos,ESP,DF,Sevilla,38.0,1986,25.0,1.64,1.08,1.16,0.40,0.08,0.96,1.44,66.7,0.48,1.16,1.04,0.12,1.44,3.08,5.76,0.00
Raphinha,BRA,FW,Barcelona,27.0,1996,14.5,0.97,0.55,0.41,0.41,0.14,0.28,1.17,23.5,0.90,1.17,0.07,1.10,0.90,1.86,0.69,0.00
Andrei Ratiu,ROU,DF,Rayo Vallecano,25.0,1998,5.7,1.93,0.53,1.05,0.70,0.18,1.23,2.46,50.0,1.23,0.53,0.00,0.53,0.00,1.93,1.93,0.00
Raúl,ESP,FW,Osasuna,23.0,2000,12.8,0.63,0.16,0.31,0.16,0.16,0.16,0.78,20.0,0.63,0.55,0.08,0.47,0.23,0.86,0.86,0.00
Abderrahman Rebbach,ALG,FW,Alavés,25.0,1998,7.7,1.04,0.52,0.39,0.26,0.39,0.65,1.95,33.3,1.30,1.30,0.13,1.17,0.39,1.43,0.78,0.00
Pepe Reina,ESP,GK,Villarreal,41.0,1982,1.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Álex Remiro,ESP,GK,Real Sociedad,29.0,1995,33.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.69,0.06
Chadi Riad,MAR,DF,Betis,20.0,2003,22.0,1.45,1.05,0.73,0.73,0.00,0.68,1.14,60.0,0.45,0.91,0.55,0.36,1.00,2.45,4.59,0.00
Diego Rico,ESP,DF,Getafe,31.0,1993,27.1,2.25,1.70,1.11,0.81,0.33,1.48,2.77,53.3,1.29,0.92,0.30,0.63,1.51,3.76,2.73,0.00
Luis Rioja,ESP,FW,Alavés,30.0,1993,26.7,1.01,0.71,0.37,0.45,0.19,0.52,1.42,36.8,0.90,1.05,0.04,1.01,0.60,1.61,1.05,0.00
Rodrigo Riquelme,ESP,DF,Atlético Madrid,24.0,2000,15.9,1.82,1.13,1.13,0.25,0.44,1.13,2.83,40.0,1.70,1.13,0.00,1.13,0.44,2.26,1.19,0.00
Alberto Risco,ESP,MF,Getafe,18.0,2005,0.1,10.0,10.0,0.00,10.0,0.00,0.00,10.0,0.0,10.0,0.00,0.00,0.00,0.00,10.0,0.00,0.00
Mihailo Ristić,SRB,DF,Celta Vigo,28.0,1995,9.0,1.67,1.00,1.00,0.67,0.00,1.00,1.33,75.0,0.33,1.00,0.22,0.78,1.11,2.78,2.56,0.00
Gorka Rivera Alonso,ESP,DF,Getafe,19.0,2004,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Sergi Roberto,ESP,MF,Barcelona,32.0,1992,8.3,1.69,1.20,0.48,1.08,0.12,0.36,1.33,27.3,0.96,0.72,0.12,0.60,0.72,2.41,0.72,0.12
Lucas Robertone,ARG,MF,Almería,27.0,1997,24.1,2.24,1.20,0.95,0.91,0.37,0.87,1.74,50.0,0.87,1.70,0.33,1.37,1.78,4.02,1.54,0.00
Marc Roca,ESP,MF,Betis,27.0,1996,20.2,2.43,1.68,0.79,1.34,0.30,1.39,2.43,57.1,1.04,1.34,0.25,1.09,0.79,3.22,1.04,0.05
Rodri,ESP,FW,Betis,23.0,2000,10.2,1.37,0.78,0.49,0.69,0.20,0.78,1.86,42.1,1.08,0.98,0.00,0.98,0.78,2.16,0.20,0.00
Óscar Rodríguez Arnaiz,ESP,MF,Getafe,25.0,1998,9.2,2.39,1.20,0.22,1.41,0.76,0.76,1.41,53.8,0.65,1.09,0.11,0.98,0.54,2.93,0.43,0.00
Damián Rodríguez,ESP,MF,Celta Vigo,21.0,2003,1.9,1.58,0.53,0.00,0.53,1.05,0.00,0.53,0.0,0.53,2.11,1.05,1.05,0.53,2.11,1.05,0.00
Dani Rodríguez,ESP,MF,Mallorca,35.0,1988,27.1,1.62,0.85,0.70,0.70,0.22,0.77,1.66,46.7,0.89,1.22,0.18,1.03,0.55,2.18,0.74,0.00
Guido Rodríguez,ARG,MF,Betis,30.0,1994,20.3,2.56,1.43,1.03,1.13,0.39,1.67,2.71,61.8,1.03,1.33,0.30,1.03,1.43,3.99,2.17,0.00
Kirian Rodríguez,ESP,MF,Las Palmas,28.0,1996,32.7,1.41,0.89,0.64,0.61,0.15,0.64,1.87,34.4,1.22,1.04,0.09,0.95,0.70,2.11,0.61,0.03
Miguel Rodríguez,ESP,MF,Celta Vigo,21.0,2003,2.3,1.74,0.87,0.87,0.43,0.43,0.87,3.04,28.6,2.17,3.04,0.00,3.04,1.30,3.04,0.00,0.00
Rodrygo,BRA,FW,Real Madrid,23.0,2001,24.2,0.50,0.45,0.08,0.29,0.12,0.08,0.62,13.3,0.54,0.58,0.00,0.58,0.33,0.83,0.21,0.00
Carlos Romero,ESP,DF,Villarreal,22.0,2001,2.9,3.79,1.72,2.76,0.34,0.69,2.41,4.14,58.3,1.72,1.03,0.00,1.03,0.34,4.14,3.79,0.00
Luka Romero,ARG,FW,Almería,19.0,2004,3.7,0.54,0.00,0.27,0.27,0.00,0.27,0.27,100.0,0.00,2.70,0.27,2.43,0.27,0.81,0.54,0.27
Oriol Romeu,ESP,MF,Barcelona,32.0,1991,9.8,3.16,1.94,1.63,1.33,0.20,1.33,2.45,54.2,1.12,1.22,0.20,1.02,1.02,4.18,1.73,0.00
Unai Ropero,ESP,MF,Alavés,22.0,2001,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Vitor Roque,BRA,FW,Barcelona,19.0,2005,3.1,0.65,0.32,0.32,0.00,0.32,0.00,0.32,0.0,0.32,0.97,0.00,0.97,0.00,0.65,1.61,0.00
Antonio Rüdiger,GER,DF,Real Madrid,31.0,1993,27.9,0.75,0.47,0.50,0.11,0.14,0.54,0.72,75.0,0.18,0.93,0.68,0.25,0.39,1.15,3.12,0.00
Aitor Ruibal,ESP,DF,Betis,28.0,1996,10.8,3.98,2.31,2.41,1.20,0.37,2.78,5.19,53.6,2.41,0.83,0.09,0.74,1.30,5.28,2.78,0.00
Sergio Ruiz,ESP,MF,Granada,29.0,1994,25.1,3.11,1.75,1.63,1.31,0.16,1.35,3.03,44.7,1.67,0.92,0.20,0.72,1.00,4.10,1.59,0.04
Youssouf Sabaly,SEN,DF,Betis,31.0,1993,10.0,1.20,0.90,0.80,0.30,0.10,0.60,0.90,66.7,0.30,0.60,0.30,0.30,1.00,2.20,2.60,0.00
Umar Sadiq,NGA,FW,Real Sociedad,27.0,1997,12.0,1.25,0.83,0.17,0.67,0.42,0.33,0.67,50.0,0.33,0.75,0.00,0.75,0.00,1.25,0.83,0.00
Kike Salas,ESP,DF,Sevilla,22.0,2002,15.3,2.22,1.24,1.31,0.72,0.20,1.18,2.03,58.1,0.85,1.44,0.78,0.65,1.37,3.59,5.42,0.07
Salvi,ESP,MF,Rayo Vallecano,33.0,1991,0.3,0.00,0.00,0.00,0.00,0.00,0.00,13.3,0.0,13.3,0.00,0.00,0.00,3.33,3.33,0.00,0.00
Diadie Samassékou,MLI,MF,Cádiz,28.0,1996,0.7,4.29,1.43,2.86,1.43,0.00,4.29,5.71,75.0,1.43,0.00,0.00,0.00,2.86,7.14,1.43,0.00
Fede San Emeterio,ESP,MF,Cádiz,27.0,1997,1.7,1.76,1.18,1.18,0.59,0.00,0.59,2.35,25.0,1.76,1.76,1.18,0.59,1.18,2.94,0.59,0.00
Marciano Sanca,GNB,FW,Almería,20.0,2004,0.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Oihan Sancet,ESP,MF,Athletic Club,24.0,2000,21.9,0.87,0.50,0.14,0.46,0.27,0.37,0.96,38.1,0.59,0.23,0.05,0.18,0.46,1.32,0.23,0.00
Ricard Sánchez,ESP,DF,Granada,24.0,2000,23.7,1.10,0.68,0.51,0.34,0.25,0.46,0.93,50.0,0.46,1.18,0.13,1.05,0.51,1.60,2.62,0.00
Antonio Sánchez,ESP,MF,Mallorca,27.0,1997,15.4,1.62,0.71,0.84,0.65,0.13,0.71,2.08,34.4,1.36,1.56,0.32,1.23,0.78,2.40,0.84,0.00
Juanlu Sánchez,ESP,DF,Sevilla,20.0,2003,11.5,4.61,2.96,2.70,1.57,0.35,2.78,4.43,62.7,1.65,2.09,0.61,1.48,0.96,5.57,3.04,0.00
Manu Sánchez,ESP,DF,Celta Vigo,23.0,2000,19.2,2.71,1.41,1.04,1.30,0.36,1.51,2.66,56.9,1.15,1.20,0.16,1.04,0.94,3.65,3.39,0.00
Jesús Santiago,ESP,MF,Getafe,19.0,2004,5.9,2.54,1.19,1.19,0.68,0.68,0.51,1.02,50.0,0.51,0.34,0.00,0.34,0.00,2.54,0.68,0.00
Stefan Savić,MNE,DF,Atlético Madrid,33.0,1991,17.1,1.58,1.11,0.94,0.41,0.23,0.88,1.75,50.0,0.88,1.64,0.82,0.82,1.58,3.16,3.39,0.06
Sávio,BRA,FW,Girona,20.0,2004,30.8,1.20,0.75,0.39,0.65,0.16,0.45,0.81,56.0,0.36,1.07,0.00,1.07,0.55,1.75,0.36,0.03
Manuel Sebastián,ESP,MF,Sevilla,19.0,2004,0.2,5.00,0.00,5.00,0.00,0.00,5.00,5.00,100.0,0.00,10.0,0.00,10.0,0.00,5.00,0.00,0.00
Aleksandar Sedlar,SRB,DF,Alavés,32.0,1991,10.5,1.33,0.95,0.95,0.38,0.00,0.95,1.52,62.5,0.57,0.76,0.38,0.38,1.24,2.57,4.10,0.00
André Silva,POR,FW,Real Sociedad,28.0,1995,7.2,0.28,0.28,0.00,0.00,0.28,0.00,0.56,0.0,0.56,0.42,0.00,0.42,0.14,0.42,0.28,0.00
Rui Silva,POR,GK,Betis,30.0,1994,25.5,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.0,0.12,0.00,0.00,0.00,0.04,0.04,0.51,0.04
Giuliano Simeone,ARG,FW,Alavés,21.0,2002,5.0,1.00,0.80,0.40,0.40,0.20,0.80,3.00,26.7,2.20,1.40,0.00,1.40,0.80,1.80,0.60,0.00
Unai Simón,ESP,GK,Athletic Club,26.0,1997,34.0,0.06,0.03,0.03,0.03,0.00,0.06,0.09,66.7,0.03,0.00,0.00,0.00,0.03,0.09,0.26,0.00
Daley Sinkgraven,NED,DF,Las Palmas,28.0,1995,4.3,2.56,1.16,1.40,1.16,0.00,0.47,1.86,25.0,1.40,1.16,0.70,0.47,1.40,3.95,2.09,0.00
Jailson Siqueira,BRA,DF,Celta Vigo,28.0,1995,9.0,2.33,1.33,2.00,0.33,0.00,1.22,2.22,55.0,1.00,1.11,0.56,0.56,1.33,3.67,2.89,0.00
Antonio Sivera,ESP,GK,Alavés,27.0,1996,34.0,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.0,0.03,0.00,0.00,0.00,0.00,0.00,0.50,0.03
Rubén Sobrino,ESP,MF,Cádiz,31.0,1992,16.8,2.80,1.49,1.01,1.31,0.48,1.19,2.80,42.6,1.61,1.43,0.12,1.31,0.89,3.69,1.01,0.00
Alex Sola,ESP,FW,Alavés,24.0,1999,12.5,1.92,1.12,0.64,0.72,0.56,0.88,1.60,55.0,0.72,1.36,0.16,1.20,0.80,2.72,1.12,0.00
Alex Sola,ESP,DF,Real Sociedad,24.0,1999,0.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,3.33,3.33,6.67,0.00
Jhon Solis,COL,MF,Girona,19.0,2004,4.3,2.33,1.86,0.93,1.16,0.23,0.93,2.79,33.3,1.86,1.86,0.70,1.16,1.86,4.19,1.63,0.23
David Soria,ESP,GK,Getafe,31.0,1993,35.0,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.0,0.06,0.00,0.00,0.00,0.00,0.00,0.49,0.17
Alberto Soro,ESP,MF,Granada,25.0,1999,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Hugo Sotelo,ESP,MF,Celta Vigo,20.0,2003,6.1,2.46,2.13,0.33,1.80,0.33,0.98,2.79,35.3,1.80,0.98,0.16,0.82,0.33,2.79,0.82,0.00
Boubakary Soumaré,FRA,MF,Sevilla,25.0,1999,23.4,1.54,1.15,0.94,0.56,0.04,0.56,1.03,54.2,0.47,1.03,0.30,0.73,1.07,2.61,0.85,0.04
Djibril Sow,SUI,MF,Sevilla,27.0,1997,16.2,1.73,1.30,0.93,0.49,0.31,0.56,1.54,36.0,0.99,1.23,0.19,1.05,1.05,2.78,0.49,0.06
Çağlar Söyüncü,TUR,DF,Atlético Madrid,27.0,1996,1.3,0.77,0.77,0.77,0.00,0.00,0.00,0.00,,0.00,0.77,0.00,0.77,0.77,1.54,5.38,0.00
Carl Starfelt,SWE,DF,Celta Vigo,28.0,1995,22.7,1.41,1.15,1.19,0.18,0.04,0.79,1.15,69.2,0.35,1.45,1.15,0.31,1.45,2.86,6.61,0.09
Jørgen Strand Larsen,NOR,FW,Celta Vigo,24.0,2000,30.0,0.67,0.37,0.03,0.47,0.17,0.27,1.20,22.2,0.93,0.47,0.03,0.43,0.17,0.83,0.53,0.00
Cristhian Stuani,URU,FW,Girona,37.0,1986,8.4,1.67,1.31,0.48,0.71,0.48,0.48,0.83,57.1,0.36,1.07,0.24,0.83,0.60,2.26,1.55,0.00
Álex Suárez,ESP,DF,Las Palmas,31.0,1993,26.5,1.81,1.21,1.09,0.53,0.19,1.06,1.25,84.8,0.19,1.13,0.49,0.64,0.64,2.45,3.13,0.00
Damián Suárez,URU,DF,Getafe,36.0,1988,14.4,2.50,1.46,1.11,1.11,0.28,1.81,3.13,57.8,1.32,0.90,0.21,0.69,0.69,3.19,2.15,0.00
Denis Suárez,ESP,MF,Villarreal,30.0,1994,1.5,0.00,0.00,0.00,0.00,0.00,0.00,1.33,0.0,1.33,1.33,1.33,0.00,0.00,0.00,2.67,0.00
Suso,ESP,MF,Sevilla,30.0,1993,16.4,1.46,1.04,0.85,0.49,0.12,0.49,1.52,32.0,1.04,0.55,0.00,0.55,0.30,1.77,0.24,0.00
Williot Swedberg,SWE,FW,Celta Vigo,20.0,2004,3.3,2.73,1.21,0.91,1.82,0.00,1.52,2.12,71.4,0.61,1.82,0.30,1.52,0.00,2.73,0.91,0.00
Mamadou Sylla,SEN,FW,Alavés,30.0,1994,0.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,5.00,5.00,0.00,0.00,0.00,5.00,0.00
Alexander Sørloth,NOR,FW,Villarreal,28.0,1995,25.5,0.20,0.12,0.00,0.08,0.12,0.08,0.24,33.3,0.16,0.35,0.16,0.20,0.00,0.20,0.98,0.00
Yassin Tallal,ESP,MF,Getafe,19.0,2005,0.0,,0,,,,,,,,,,,0,,,
Renato Tapia,PER,MF,Celta Vigo,28.0,1995,14.1,2.62,1.84,1.28,1.13,0.21,0.85,1.63,52.2,0.78,2.13,0.50,1.63,1.28,3.90,3.26,0.00
César Tárrega,ESP,DF,Valencia,22.0,2002,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,20.0,0.00
Aurélien Tchouaméni,FRA,MF,Real Madrid,24.0,2000,22.1,1.72,1.04,0.86,0.77,0.09,0.41,0.81,50.0,0.41,0.95,0.59,0.36,1.27,2.99,2.35,0.05
Nahuel Tenaglia,ARG,DF,Alavés,28.0,1996,11.3,2.04,1.42,1.59,0.18,0.27,1.15,2.12,54.2,0.97,1.06,0.62,0.44,1.06,3.10,4.69,0.00
Marc-André ter Stegen,GER,GK,Barcelona,32.0,1992,25.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.12
Ramón Terrats,ESP,MF,Villarreal,23.0,2000,7.4,1.49,1.08,0.41,0.95,0.14,0.41,1.49,27.3,1.08,0.81,0.00,0.81,0.41,1.89,0.81,0.00
Kieran Tierney,SCO,DF,Real Sociedad,26.0,1997,11.2,2.95,1.88,1.34,1.52,0.09,1.61,2.32,69.2,0.71,1.70,0.54,1.16,0.89,3.84,3.13,0.00
Raúl de Tomás,ESP,FW,Rayo Vallecano,29.0,1994,13.9,0.65,0.36,0.29,0.22,0.14,0.22,0.43,50.0,0.22,0.22,0.00,0.22,0.07,0.72,0.58,0.00
Pablo Torre,ESP,MF,Girona,21.0,2003,7.3,0.68,0.27,0.00,0.68,0.00,0.55,1.37,40.0,0.82,1.37,0.27,1.10,0.55,1.23,0.82,0.14
Raúl Torrente,ESP,DF,Granada,22.0,2001,11.5,2.09,1.30,1.48,0.61,0.00,1.39,1.74,80.0,0.35,1.13,0.70,0.43,0.78,2.87,4.61,0.17
Ferrán Torres,ESP,FW,Barcelona,24.0,2000,12.3,0.73,0.49,0.08,0.49,0.16,0.41,1.30,31.3,0.89,0.57,0.08,0.49,0.41,1.14,0.41,0.00
Óliver Torres,ESP,MF,Sevilla,29.0,1994,18.0,2.06,1.22,0.94,0.83,0.28,1.22,3.17,38.6,1.94,2.22,0.22,2.00,0.33,2.39,0.33,0.00
Lucas Torró,ESP,MF,Osasuna,29.0,1994,18.0,1.33,0.78,0.61,0.44,0.28,0.61,1.50,40.7,0.89,0.50,0.06,0.44,1.72,3.06,1.94,0.00
Bertrand Traoré,BFA,MF,Villarreal,28.0,1995,3.9,0.77,0.77,0.26,0.26,0.26,0.26,0.77,33.3,0.51,1.03,0.00,1.03,0.26,1.03,0.26,0.00
Hamari Traoré,MLI,DF,Real Sociedad,32.0,1992,23.5,1.70,0.77,0.94,0.68,0.09,0.94,1.66,56.4,0.72,0.94,0.21,0.72,0.94,2.64,2.17,0.09
Óscar Trejo,ARG,FW,Rayo Vallecano,36.0,1988,14.5,1.79,1.03,0.69,0.62,0.48,0.90,1.45,61.9,0.55,1.38,0.07,1.31,0.34,2.14,0.62,0.00
Manu Trigueros,ESP,MF,Villarreal,32.0,1991,2.4,2.92,2.08,2.50,0.42,0.00,1.67,3.33,50.0,1.67,0.42,0.42,0.00,0.83,3.75,2.50,0.00
Viktor Tsyhankov,UKR,MF,Girona,26.0,1997,20.5,1.41,0.98,0.54,0.63,0.24,0.68,1.27,53.8,0.59,0.83,0.05,0.78,0.59,2.00,1.02,0.00
Beñat Turrientes,ESP,MF,Real Sociedad,22.0,2002,16.1,1.74,0.99,0.31,1.12,0.31,0.75,1.80,41.4,1.06,0.99,0.43,0.56,0.19,1.93,0.75,0.00
Enes Ünal,TUR,FW,Getafe,27.0,1997,1.6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.63,0.00,0.63,0.00,0.00,1.25,0.00
Myrto Uzuni,ALB,FW,Granada,28.0,1995,27.2,0.66,0.51,0.29,0.26,0.11,0.22,0.99,22.2,0.77,0.70,0.11,0.59,0.15,0.81,0.26,0.00
Óscar Valentín,ESP,MF,Rayo Vallecano,29.0,1994,28.4,3.63,2.22,1.27,2.18,0.18,1.55,3.42,45.4,1.87,2.08,0.35,1.73,1.20,4.82,1.80,0.04
Martin Valjent,SVK,DF,Mallorca,28.0,1995,24.1,1.33,0.75,0.79,0.46,0.08,0.71,1.16,60.7,0.46,1.04,0.46,0.58,1.08,2.41,4.40,0.04
Jesús Vallejo,ESP,DF,Granada,27.0,1997,1.2,2.50,0.83,0.83,1.67,0.00,1.67,1.67,100.0,0.00,2.50,1.67,0.83,0.00,2.50,0.83,0.83
Álvaro Vallés,ESP,GK,Las Palmas,26.0,1997,33.3,0.06,0.03,0.06,0.00,0.00,0.06,0.21,28.6,0.15,0.00,0.00,0.00,0.00,0.06,1.14,0.03
Federico Valverde,URU,MF,Real Madrid,25.0,1998,29.7,1.48,1.04,0.71,0.40,0.37,0.77,1.28,60.5,0.51,1.11,0.07,1.04,1.31,2.79,1.25,0.00
Siebe Van Der Heyden,BEL,DF,Mallorca,25.0,1998,3.2,2.81,0.63,2.19,0.63,0.00,1.25,1.88,66.7,0.63,0.31,0.31,0.00,2.19,5.00,3.75,0.00
José Luis García Vayá,ESP,MF,Valencia,25.0,1998,34.7,2.22,1.53,1.01,1.04,0.17,1.04,1.93,53.7,0.89,1.12,0.29,0.84,1.24,3.46,1.87,0.00
Jesus Vazquez,ESP,DF,Valencia,21.0,2003,8.0,3.00,1.50,1.63,1.00,0.38,1.25,2.00,62.5,0.75,2.13,0.50,1.63,0.38,3.38,3.00,0.00
Kevin Vázquez,ESP,DF,Celta Vigo,31.0,1993,7.0,2.14,1.86,1.00,1.00,0.14,1.71,2.57,66.7,0.86,1.57,0.43,1.14,0.57,2.71,3.57,0.00
Lucas Vázquez,ESP,DF,Real Madrid,32.0,1991,14.6,2.47,1.64,1.44,0.96,0.07,1.23,1.58,78.3,0.34,1.71,0.27,1.44,0.62,3.08,2.12,0.00
Gabriel Veiga,ESP,FW,Celta Vigo,21.0,2002,0.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Alejo Véliz,ARG,FW,Sevilla,20.0,2003,0.4,0.00,0.00,0.00,0.00,0.00,0.00,2.50,0.0,2.50,0.00,0.00,0.00,0.00,0.00,2.50,0.00
Arthur Vermeeren,BEL,MF,Atlético Madrid,19.0,2005,0.9,1.11,0.00,0.00,1.11,0.00,0.00,1.11,0.0,1.11,3.33,0.00,3.33,5.56,6.67,1.11,0.00
Mikel Vesga,ESP,MF,Athletic Club,30.0,1993,16.9,2.37,1.18,0.65,1.36,0.36,1.12,2.90,38.8,1.78,1.12,0.41,0.71,1.89,4.26,2.07,0.06
