Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def_3rd,Mid_3rd,Att_3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Christian Kouamé,CIV,FW,Fiorentina,26.0,1997,10.4,0.77,0.19,0.38,0.38,0.00,0.29,0.67,42.9,0.38,1.44,0.00,1.44,0.00,0.77,0.87,0.00
Viktor Kovalenko,UKR,MF,Empoli,28.0,1996,6.8,0.74,0.29,0.29,0.29,0.15,0.29,1.18,25.0,0.88,1.76,0.29,1.47,0.15,0.88,1.03,0.00
Rasmus Kristensen,DEN,DF,Roma,26.0,1997,17.4,1.84,0.86,1.26,0.40,0.17,1.38,2.41,57.1,1.03,1.44,0.34,1.09,0.34,2.18,2.47,0.00
Thomas Kristensen,DEN,DF,Udinese,22.0,2002,19.3,1.61,1.14,1.19,0.41,0.00,0.88,1.40,63.0,0.52,1.09,0.78,0.31,1.30,2.90,5.18,0.00
Nikola Krstović,MNE,FW,Lecce,24.0,2000,22.8,0.61,0.18,0.13,0.26,0.22,0.22,0.39,55.6,0.18,0.48,0.13,0.35,0.18,0.79,0.88,0.00
Rade Krunić,BIH,MF,Milan,30.0,1993,7.6,1.32,1.05,0.39,0.79,0.13,0.53,1.18,44.4,0.66,0.92,0.39,0.53,1.45,2.76,1.84,0.00
Marash Kumbulla,ALB,DF,Sassuolo,24.0,2000,1.5,0.00,0.00,0.00,0.00,0.00,0.00,0.67,0.0,0.67,2.67,2.00,0.67,0.00,0.00,2.00,0.00
Justin Kumi,ITA,FW,Sassuolo,19.0,2004,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Berkan Kutlu,TUR,MF,Genoa,26.0,1998,2.2,2.73,1.82,2.27,0.45,0.00,1.36,2.73,50.0,1.36,1.36,0.00,1.36,1.82,4.55,2.27,0.00
Khvicha Kvaratskhelia,GEO,FW,Napoli,23.0,2001,27.6,1.38,0.69,0.36,0.58,0.43,0.47,1.52,31.0,1.05,0.51,0.04,0.47,0.43,1.81,0.33,0.00
Giorgi Kvernadze,GEO,FW,Frosinone,21.0,2003,0.7,4.29,0.00,2.86,0.00,1.43,2.86,2.86,100.0,0.00,1.43,0.00,1.43,1.43,5.71,0.00,0.00
Giorgos Kyriakopoulos,GRE,DF,Monza,28.0,1996,17.1,1.05,0.53,0.88,0.18,0.00,0.58,1.17,50.0,0.58,0.82,0.06,0.76,0.70,1.75,1.35,0.00
Gianluca Lapadula,PER,FW,Cagliari,34.0,1990,10.7,0.09,0.09,0.00,0.00,0.09,0.09,0.75,12.5,0.65,0.19,0.09,0.09,0.19,0.28,0.47,0.00
Armand Lauriente,FRA,FW,Sassuolo,25.0,1998,29.1,0.82,0.52,0.21,0.38,0.24,0.45,1.44,31.0,1.00,0.96,0.10,0.86,0.45,1.27,0.34,0.00
Valentino Lazaro,AUT,DF,Torino,28.0,1996,21.3,0.70,0.47,0.19,0.42,0.09,0.52,0.75,68.8,0.23,0.61,0.05,0.56,0.38,1.08,1.22,0.00
Darko Lazović,SRB,FW,Hellas Verona,33.0,1990,18.2,1.10,0.71,0.49,0.22,0.38,0.66,1.32,50.0,0.66,0.55,0.05,0.49,0.16,1.26,0.77,0.00
Manuel Lazzari,ITA,DF,Lazio,30.0,1993,17.3,1.50,1.04,0.75,0.58,0.17,1.04,1.56,66.7,0.52,0.98,0.23,0.75,0.69,2.20,1.91,0.06
Nicola Leali,ITA,GK,Genoa,31.0,1993,1.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Rafael Leão,POR,FW,Milan,24.0,1999,25.7,0.62,0.39,0.12,0.31,0.19,0.31,0.51,61.5,0.19,0.51,0.04,0.47,0.35,0.97,0.62,0.00
Jesper Lindstrøm,DEN,FW,Napoli,24.0,2000,3.8,1.58,0.53,0.53,0.26,0.79,1.05,2.11,50.0,1.05,0.79,0.00,0.79,0.53,2.11,1.05,0.00
Karol Linetty,POL,MF,Torino,29.0,1995,17.6,1.48,1.08,0.45,1.02,0.00,0.40,1.36,29.2,0.97,1.25,0.45,0.80,0.91,2.39,1.31,0.06
Luca Lipani,ITA,MF,Sassuolo,18.0,2005,2.5,2.00,1.20,0.40,1.20,0.40,0.80,3.20,25.0,2.40,2.40,0.80,1.60,1.60,3.60,2.00,0.00
Pol Lirola,ESP,DF,Frosinone,26.0,1997,13.4,1.72,0.97,0.75,0.90,0.07,0.82,2.01,40.7,1.19,0.82,0.07,0.75,1.27,2.99,2.31,0.00
Marcin Listkowski,POL,FW,Lecce,26.0,1998,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Diego Llorente,ESP,DF,Roma,30.0,1993,22.1,1.40,0.86,0.90,0.45,0.05,0.50,1.04,47.8,0.54,1.72,1.13,0.59,0.86,2.26,3.12,0.00
Stanislav Lobotka,SVK,MF,Napoli,29.0,1994,32.5,1.72,1.08,0.52,0.83,0.37,0.68,1.69,40.0,1.02,0.83,0.18,0.65,0.77,2.49,0.80,0.00
Manuel Locatelli,ITA,MF,Juventus,26.0,1998,30.4,2.07,1.28,0.76,1.02,0.30,0.95,1.78,53.7,0.82,1.18,0.53,0.66,0.82,2.89,2.01,0.00
Ruben Loftus-Cheek,ENG,MF,Milan,28.0,1996,23.0,1.22,0.78,0.30,0.61,0.30,0.65,1.17,55.6,0.52,1.04,0.52,0.52,0.39,1.61,0.43,0.04
Ademola Lookman,NGA,FW,Atalanta,26.0,1997,18.1,0.94,0.72,0.11,0.44,0.39,0.44,1.16,38.1,0.72,0.83,0.00,0.83,0.44,1.38,0.00,0.06
Maxime Lopez,FRA,MF,Fiorentina,26.0,1997,7.1,1.97,0.99,0.56,0.99,0.42,0.56,1.41,40.0,0.85,0.28,0.00,0.28,0.28,2.25,0.85,0.00
Maxime Lopez,FRA,MF,Sassuolo,26.0,1997,1.6,1.25,0.63,0.63,0.63,0.00,0.63,1.25,50.0,0.63,0.63,0.63,0.00,1.25,2.50,0.00,0.00
Matteo Lovato,ITA,DF,Torino,24.0,2000,4.7,2.13,1.49,1.06,1.06,0.00,0.85,1.06,80.0,0.21,1.28,0.64,0.64,2.55,4.68,1.49,0.00
Matteo Lovato,ITA,DF,Salernitana,24.0,2000,10.5,2.57,1.33,1.62,0.76,0.19,1.52,2.29,66.7,0.76,1.33,0.67,0.67,1.71,4.29,3.90,0.10
Sandi Lovrić,SVN,MF,Udinese,26.0,1998,22.1,1.13,0.54,0.41,0.50,0.23,0.41,1.04,39.1,0.63,0.95,0.09,0.86,0.95,2.08,1.09,0.00
Lorenzo Lucca,ITA,FW,Udinese,23.0,2000,25.5,0.67,0.35,0.16,0.35,0.16,0.16,0.67,23.5,0.51,0.67,0.08,0.59,0.12,0.78,1.18,0.04
Jhon Lucumí,COL,DF,Bologna,25.0,1998,20.6,2.14,1.31,1.41,0.73,0.00,1.31,1.70,77.1,0.39,1.26,0.68,0.58,0.53,2.67,2.96,0.00
José Luis Palomino,ARG,DF,Atalanta,34.0,1990,0.3,6.67,3.33,3.33,3.33,0.00,3.33,3.33,100.0,0.00,6.67,3.33,3.33,3.33,10.0,20.0,0.00
Romelu Lukaku,BEL,FW,Roma,30.0,1993,26.6,0.19,0.15,0.04,0.08,0.08,0.08,0.15,50.0,0.08,0.26,0.04,0.23,0.00,0.19,0.68,0.04
Karlo Lulić,CRO,MF,Frosinone,27.0,1996,0.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,5.00,0.00,5.00,5.00,5.00,0.00,0.00
Sebastiano Luperto,ITA,DF,Empoli,27.0,1996,34.0,0.97,0.68,0.68,0.24,0.06,0.41,0.68,60.9,0.26,1.24,0.97,0.26,0.79,1.76,4.21,0.03
Mateus Lusuardi,BRA,DF,Frosinone,20.0,2004,2.4,0.83,0.42,0.42,0.42,0.00,0.42,1.25,33.3,0.83,1.67,0.83,0.83,1.67,2.50,3.33,0.00
Zito Luvumbo,ANG,FW,Cagliari,22.0,2002,18.5,0.32,0.22,0.22,0.00,0.11,0.16,0.54,30.0,0.38,0.76,0.00,0.76,0.05,0.38,0.11,0.00
Charalambos Lykogiannis,GRE,DF,Bologna,30.0,1993,9.0,1.00,0.56,0.44,0.44,0.11,0.56,1.00,55.6,0.44,1.56,0.56,1.00,0.56,1.56,3.11,0.00
Giulio Maggiore,ITA,MF,Salernitana,26.0,1998,18.6,2.53,1.51,1.34,1.13,0.05,1.02,2.10,48.7,1.08,1.24,0.27,0.97,1.24,3.76,1.99,0.00
Giangiacomo Magnani,ITA,DF,Hellas Verona,28.0,1995,25.0,1.24,0.72,0.88,0.36,0.00,0.56,0.96,58.3,0.40,1.92,1.12,0.80,1.64,2.88,4.56,0.00
Mike Maignan,FRA,GK,Milan,28.0,1995,29.0,0.03,0.00,0.03,0.00,0.00,0.03,0.03,100.0,0.00,0.03,0.00,0.03,0.03,0.07,0.14,0.10
Antoine Makoumbou,CGO,MF,Cagliari,25.0,1998,29.0,1.31,0.72,0.66,0.52,0.14,0.48,0.97,50.0,0.48,0.79,0.14,0.66,0.52,1.83,0.86,0.07
Daniel Maldini,ITA,MF,Monza,22.0,2001,3.7,0.81,0.54,0.00,0.54,0.27,0.81,1.62,50.0,0.81,0.54,0.00,0.54,0.54,1.35,0.27,0.00
Daniel Maldini,ITA,FW,Empoli,22.0,2001,2.9,1.38,0.69,0.00,0.69,0.69,0.69,0.69,100.0,0.00,1.72,0.00,1.72,0.69,2.07,0.69,0.00
Youssef Maleh,MAR,MF,Empoli,25.0,1998,25.8,2.64,1.78,1.01,1.32,0.31,0.85,1.94,44.0,1.09,2.17,0.23,1.94,0.78,3.41,0.93,0.00
Ruslan Malinovskyi,UKR,MF,Genoa,30.0,1993,16.4,1.83,1.04,1.04,0.49,0.30,0.98,2.44,40.0,1.46,1.34,0.49,0.85,0.24,2.07,0.91,0.00
Gianluca Mancini,ITA,DF,Roma,28.0,1996,29.8,0.97,0.54,0.57,0.34,0.07,0.27,0.81,33.3,0.54,1.17,0.81,0.37,1.01,1.98,2.35,0.03
Marco Mancosu,ITA,MF,Cagliari,35.0,1988,1.7,1.18,0.00,0.00,1.18,0.00,0.00,0.59,0.0,0.59,0.00,0.00,0.00,0.00,1.18,0.00,0.00
Christos Mandas,GRE,GK,Lazio,22.0,2001,6.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.33,0.17
Rolando Mandragora,ITA,MF,Fiorentina,26.0,1997,15.7,1.53,0.70,0.51,0.70,0.32,0.57,1.34,42.9,0.76,0.70,0.13,0.57,0.51,2.04,0.96,0.06
Kostas Manolas,GRE,DF,Salernitana,32.0,1991,5.2,1.73,0.96,1.15,0.58,0.00,1.15,1.54,75.0,0.38,1.92,1.35,0.58,0.38,2.12,3.65,0.00
Riccardo Marchizza,ITA,DF,Frosinone,26.0,1998,12.8,0.55,0.47,0.31,0.23,0.00,0.23,1.02,23.1,0.78,0.78,0.16,0.63,0.55,1.09,2.58,0.00
Gian Marco Ferrari,ITA,DF,Sassuolo,32.0,1992,21.2,0.94,0.38,0.47,0.47,0.00,0.57,0.85,66.7,0.28,1.08,0.61,0.47,0.94,1.89,2.83,0.00
Pablo Marí,ESP,DF,Monza,30.0,1993,25.3,1.46,0.87,1.23,0.24,0.00,0.75,1.07,70.4,0.32,1.34,0.79,0.55,1.26,2.73,4.03,0.04
Mirko Marić,CRO,FW,Monza,28.0,1995,3.2,1.25,0.00,0.63,0.31,0.31,0.00,0.63,0.0,0.63,1.25,0.00,1.25,0.63,1.88,0.94,0.00
Răzvan Marin,ROU,MF,Empoli,27.0,1996,17.1,2.05,0.99,0.64,1.17,0.23,1.11,1.58,70.4,0.47,0.82,0.18,0.64,0.29,2.34,1.52,0.06
Agustín Martegani,ARG,MF,Salernitana,23.0,2000,8.1,1.60,0.86,0.86,0.37,0.37,0.74,2.22,33.3,1.48,0.49,0.12,0.37,0.49,2.10,0.86,0.12
Aarón Martín,ESP,DF,Genoa,27.0,1997,11.5,1.22,0.52,0.43,0.52,0.26,0.61,1.65,36.8,1.04,0.78,0.17,0.61,0.61,1.83,0.70,0.00
Josep Martinez,ESP,GK,Genoa,25.0,1998,33.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.03,0.03,0.61,0.09
Lautaro Martínez,ARG,FW,Inter,26.0,1997,27.2,0.81,0.59,0.15,0.48,0.18,0.15,0.66,22.2,0.51,0.92,0.04,0.88,0.74,1.54,0.33,0.00
Lucas Martínez Quarta,ARG,DF,Fiorentina,27.0,1996,22.2,2.79,1.80,1.62,1.04,0.14,1.40,2.03,68.9,0.63,1.62,0.63,0.99,1.22,4.01,2.70,0.18
Adam Marušić,MNE,DF,Lazio,31.0,1992,30.4,1.32,0.89,0.72,0.56,0.03,0.82,1.51,54.3,0.69,0.79,0.23,0.56,0.95,2.27,1.97,0.07
Adam Masina,MAR,DF,Udinese,30.0,1994,0.7,5.71,0.00,2.86,2.86,0.00,2.86,5.71,50.0,2.86,2.86,1.43,1.43,2.86,8.57,7.14,0.00
Adam Masina,MAR,DF,Torino,30.0,1994,7.5,1.60,1.20,0.67,0.80,0.13,0.40,2.27,17.6,1.87,1.33,0.67,0.67,0.80,2.40,2.40,0.00
Alan Matturro,URU,DF,Genoa,19.0,2004,1.0,1.00,1.00,1.00,0.00,0.00,1.00,1.00,100.0,0.00,4.00,1.00,3.00,2.00,3.00,3.00,0.00
Luca Mazzitelli,ITA,MF,Frosinone,28.0,1995,23.1,1.90,1.00,0.65,1.00,0.26,1.08,2.08,52.1,1.00,1.00,0.30,0.69,0.69,2.60,2.60,0.00
Pasquale Mazzocchi,ITA,DF,Salernitana,28.0,1995,14.1,1.77,1.35,0.99,0.71,0.07,1.13,2.06,55.2,0.92,0.99,0.43,0.57,0.35,2.13,2.20,0.00
Pasquale Mazzocchi,ITA,DF,Napoli,28.0,1995,3.6,1.11,0.56,0.28,0.56,0.28,0.56,0.56,100.0,0.00,0.83,0.28,0.56,0.28,1.39,2.22,0.00
Jordi Mboula,ESP,FW,Hellas Verona,25.0,1999,3.4,1.18,1.18,0.29,0.59,0.29,1.18,2.06,57.1,0.88,1.18,0.29,0.88,0.29,1.47,0.00,0.00
Weston McKennie,USA,MF,Juventus,25.0,1998,27.3,1.65,1.03,1.06,0.37,0.22,0.59,0.88,66.7,0.29,0.88,0.22,0.66,0.62,2.27,2.42,0.00
Arthur Melo,BRA,MF,Fiorentina,27.0,1996,19.8,2.12,1.36,0.86,1.06,0.20,1.21,1.92,63.2,0.71,1.36,0.15,1.21,0.81,2.93,0.35,0.00
Leonardo Mendicino,ITA,MF,Atalanta,17.0,2006,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Alex Meret,ITA,GK,Napoli,27.0,1997,26.8,0.04,0.00,0.04,0.00,0.00,0.04,0.07,50.0,0.04,0.00,0.00,0.00,0.00,0.04,0.34,0.04
Junior Messias,BRA,MF,Genoa,32.0,1991,11.7,2.22,1.71,1.62,0.43,0.17,0.68,1.62,42.1,0.94,0.77,0.09,0.68,0.43,2.65,1.88,0.00
Nikola Milenković,SRB,DF,Fiorentina,26.0,1997,24.2,1.53,0.74,0.87,0.54,0.12,0.79,1.32,59.4,0.54,0.83,0.54,0.29,0.99,2.52,3.55,0.04
Arkadiusz Milik,POL,FW,Juventus,30.0,1994,8.8,0.91,0.45,0.23,0.45,0.23,0.23,0.45,50.0,0.23,0.80,0.11,0.68,0.45,1.36,0.34,0.00
Vanja Milinković-Savić,SRB,GK,Torino,27.0,1997,33.0,0.03,0.00,0.03,0.00,0.00,0.03,0.03,100.0,0.00,0.00,0.00,0.00,0.03,0.06,0.36,0.12
Yerry Mina,COL,DF,Fiorentina,29.0,1994,0.5,2.00,2.00,2.00,0.00,0.00,2.00,4.00,50.0,2.00,0.00,0.00,0.00,0.00,2.00,4.00,0.00
Yerry Mina,COL,DF,Cagliari,29.0,1994,9.5,1.37,0.95,1.16,0.21,0.00,0.95,1.37,69.2,0.42,2.11,1.37,0.74,0.32,1.68,5.68,0.00
Aleksei Miranchuk,RUS,MF,Atalanta,28.0,1995,11.0,0.82,0.45,0.36,0.36,0.09,0.27,0.91,30.0,0.64,0.45,0.09,0.36,0.18,1.00,0.36,0.09
Kevin Miranda,ITA,DF,Sassuolo,21.0,2003,0.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00
Antonio Mirante,ITA,GK,Milan,40.0,1983,1.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Fabio Miretti,ITA,MF,Juventus,20.0,2003,11.2,1.52,1.16,0.54,0.71,0.27,0.80,2.23,36.0,1.43,0.80,0.09,0.71,0.63,2.14,0.45,0.00
Filippo Missori,ITA,DF,Sassuolo,20.0,2004,1.4,1.43,1.43,0.71,0.71,0.00,1.43,2.14,66.7,0.71,0.71,0.00,0.71,1.43,2.86,3.57,0.00
Stefan Mitrović,SRB,FW,Hellas Verona,21.0,2002,3.5,1.43,0.86,0.00,1.43,0.00,0.57,1.14,50.0,0.57,1.71,0.29,1.43,0.00,1.43,1.14,0.00
Henrikh Mkhitaryan,ARM,MF,Inter,35.0,1989,29.6,1.96,1.11,0.54,1.11,0.30,0.71,1.55,45.7,0.84,0.74,0.14,0.61,0.98,2.94,1.45,0.00
Ilario Monterisi,ITA,DF,Frosinone,22.0,2001,16.2,1.42,0.80,0.86,0.43,0.12,0.74,1.60,46.2,0.86,1.36,1.11,0.25,0.49,1.91,3.83,0.00
Lorenzo Montipò,ITA,GK,Hellas Verona,28.0,1996,34.0,0.03,0.03,0.03,0.00,0.00,0.03,0.09,33.3,0.06,0.00,0.00,0.00,0.00,0.03,0.71,0.06
Nikola Moro,CRO,MF,Bologna,26.0,1998,8.0,2.38,1.75,1.00,1.25,0.13,0.75,1.63,46.2,0.88,1.63,0.13,1.50,0.75,3.13,1.13,0.00
Dany Mota,POR,FW,Monza,26.0,1998,20.1,0.60,0.30,0.10,0.20,0.30,0.35,0.75,46.7,0.40,0.15,0.05,0.10,0.10,0.70,0.75,0.00
Samuele Mulattieri,ITA,FW,Sassuolo,23.0,2000,4.2,0.24,0.24,0.00,0.00,0.24,0.24,0.48,50.0,0.24,1.67,0.48,1.19,0.24,0.48,0.48,0.00
Luis Muriel,COL,FW,Atalanta,33.0,1991,4.5,0.67,0.44,0.00,0.44,0.22,0.22,0.22,100.0,0.00,0.89,0.00,0.89,0.22,0.89,0.00,0.00
Yunus Musah,USA,MF,Milan,21.0,2002,14.6,1.51,0.82,0.96,0.34,0.21,0.48,0.96,50.0,0.48,1.10,0.27,0.82,0.68,2.19,0.96,0.07
Juan Musso,ARG,GK,Atalanta,29.0,1994,10.0,0.10,0.00,0.10,0.00,0.00,0.10,0.10,100.0,0.00,0.00,0.00,0.00,0.00,0.10,0.60,0.00
Kingstone Mutandwa,ZAM,MF,Cagliari,21.0,2003,0.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,5.00,0.00,5.00,0.00,0.00,0.00,0.00
Obite N'Dicka,CIV,DF,Roma,24.0,1999,20.1,1.34,0.75,0.40,0.90,0.05,0.55,0.90,61.1,0.35,1.14,0.60,0.55,0.65,1.99,2.74,0.00
Nahitan Nández,URU,MF,Cagliari,28.0,1995,22.2,2.21,1.40,1.04,0.90,0.27,0.86,2.43,35.2,1.58,0.99,0.05,0.95,0.72,2.93,1.17,0.00
Natan,BRA,DF,Napoli,23.0,2001,10.6,1.32,0.94,0.94,0.28,0.09,0.47,0.94,50.0,0.47,1.13,0.85,0.28,0.75,2.08,3.02,0.00
Michel Ndary Adopo,FRA,MF,Atalanta,23.0,2000,1.0,3.00,2.00,0.00,2.00,1.00,1.00,1.00,100.0,0.00,0.00,0.00,0.00,0.00,3.00,2.00,1.00
Dan Ndoye,SUI,FW,Bologna,23.0,2000,17.3,1.62,0.81,0.92,0.64,0.06,0.87,2.08,41.7,1.21,0.98,0.06,0.92,0.46,2.08,0.69,0.00
Cyril Ngonge,BEL,FW,Hellas Verona,23.0,2000,15.9,0.88,0.57,0.31,0.19,0.38,0.31,0.88,35.7,0.57,0.44,0.06,0.38,0.25,1.13,0.63,0.00
Cyril Ngonge,BEL,FW,Napoli,23.0,2000,2.4,1.25,0.42,0.42,0.83,0.00,0.83,0.83,100.0,0.00,0.83,0.00,0.83,0.00,1.25,0.83,0.00
M'Baye Niang,SEN,FW,Empoli,29.0,1994,6.1,0.49,0.16,0.00,0.16,0.33,0.00,0.82,0.0,0.82,0.98,0.16,0.82,0.16,0.66,1.15,0.00
Hans Nicolussi Caviglia,ITA,MF,Juventus,23.0,2000,2.8,1.43,0.36,0.36,1.07,0.00,1.07,1.79,60.0,0.71,1.79,0.36,1.43,0.00,1.43,0.71,0.00
Joseph Nonge,BEL,MF,Juventus,18.0,2005,0.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,3.33,0.00
Tijjani Noslin,NED,FW,Hellas Verona,24.0,1999,10.9,1.01,0.37,0.46,0.37,0.18,0.46,1.28,35.7,0.83,1.10,0.09,1.01,0.18,1.19,1.10,0.00
Simeon Nwankwo,NGA,FW,Salernitana,31.0,1992,7.3,0.68,0.41,0.00,0.27,0.41,0.00,0.27,0.0,0.27,0.96,0.00,0.96,0.00,0.68,0.55,0.00
M'Bala Nzola,ANG,FW,Fiorentina,27.0,1996,14.7,0.61,0.41,0.07,0.20,0.34,0.27,0.34,80.0,0.07,0.61,0.07,0.54,0.00,0.61,1.29,0.00
Adam Obert,SVK,DF,Cagliari,21.0,2002,8.4,1.67,0.83,0.83,0.71,0.12,0.71,1.55,46.2,0.83,1.19,0.60,0.60,2.02,3.69,3.93,0.12
Pedro Obiang,EQG,MF,Sassuolo,32.0,1992,2.6,1.54,1.15,0.00,1.15,0.38,0.38,1.54,25.0,1.15,0.38,0.38,0.00,2.69,4.23,1.92,0.00
Guillermo Ochoa,MEX,GK,Salernitana,38.0,1985,21.0,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.0,0.05,0.00,0.00,0.00,0.00,0.00,0.43,0.05
Jens Odgaard,DEN,FW,Bologna,25.0,1999,2.8,1.07,1.07,0.00,0.36,0.71,0.36,0.71,50.0,0.36,2.86,0.00,2.86,0.36,1.43,0.36,0.00
Noah Okafor,SUI,FW,Milan,23.0,2000,8.4,0.60,0.36,0.12,0.36,0.12,0.36,0.95,37.5,0.60,0.60,0.00,0.60,0.00,0.60,1.19,0.00
David Okereke,NGA,FW,Torino,26.0,1997,2.7,1.11,0.37,0.37,0.37,0.37,0.00,1.11,0.0,1.11,0.37,0.00,0.37,0.37,1.48,0.00,0.00
Caleb Okoli,ITA,DF,Frosinone,22.0,2001,28.5,1.65,0.98,0.88,0.74,0.04,0.81,1.26,63.9,0.46,1.51,1.09,0.42,0.91,2.56,4.53,0.14
Maduka Okoye,NGA,GK,Udinese,24.0,1999,17.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.06,0.06,0.06,0.12
Mathías Olivera,URU,DF,Napoli,26.0,1997,13.5,2.67,1.63,1.85,0.59,0.22,1.26,2.22,56.7,0.96,1.78,0.30,1.48,1.04,3.70,1.56,0.00
Gaetano Oristanio,ITA,FW,Cagliari,21.0,2002,12.1,1.65,0.83,0.41,1.16,0.08,0.41,1.40,29.4,0.99,0.91,0.00,0.91,0.74,2.40,0.66,0.00
Riccardo Orsolini,ITA,FW,Bologna,27.0,1997,18.4,1.14,0.65,0.60,0.22,0.33,0.43,1.58,27.6,1.14,1.20,0.11,1.09,0.43,1.58,0.98,0.05
Victor Osimhen,NGA,FW,Napoli,25.0,1998,19.8,0.40,0.25,0.00,0.15,0.25,0.10,0.20,50.0,0.10,0.20,0.05,0.15,0.10,0.51,0.71,0.00
Remi Oudin,FRA,MF,Lecce,27.0,1996,18.7,1.28,0.75,0.53,0.64,0.11,0.59,0.96,61.1,0.37,0.70,0.05,0.64,1.07,2.35,1.07,0.00
Anthony Oyono,GAB,DF,Frosinone,23.0,2001,13.3,2.78,1.95,1.58,1.05,0.15,1.73,2.56,67.6,0.83,1.28,0.23,1.05,0.68,3.46,2.41,0.00
Simone Pafundi,ITA,MF,Udinese,18.0,2006,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Riccardo Pagano,ITA,MF,Roma,19.0,2004,0.6,3.33,3.33,1.67,1.67,0.00,0.00,10.0,0.0,10.0,5.00,3.33,1.67,0.00,3.33,3.33,0.00
Leandro Paredes,ARG,MF,Roma,29.0,1994,27.0,1.89,1.19,0.96,0.74,0.19,1.07,2.52,42.6,1.44,0.85,0.22,0.63,1.07,2.96,1.44,0.04
Fabiano Parisi,ITA,DF,Fiorentina,23.0,2000,14.1,1.84,0.92,0.71,0.71,0.43,0.92,1.56,59.1,0.64,1.49,0.35,1.13,1.13,2.98,1.56,0.00
Mario Pašalić,CRO,MF,Atalanta,29.0,1995,18.2,1.32,0.71,0.49,0.82,0.00,0.60,1.26,47.8,0.66,1.32,0.33,0.99,0.77,2.09,1.48,0.00
Triantafyllos Pasaridīs,GRE,DF,Salernitana,27.0,1996,3.5,,0.86,,,,,,,,,,,0.29,,,
Patric,ESP,DF,Lazio,31.0,1993,14.9,0.81,0.54,0.60,0.20,0.00,0.47,0.94,50.0,0.47,0.74,0.40,0.34,0.34,1.14,2.48,0.00
Rui Patrício,POR,GK,Roma,36.0,1988,23.0,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.0,0.04,0.04,0.00,0.04,0.00,0.00,0.13,0.04
Benjamin Pavard,FRA,DF,Inter,28.0,1996,16.6,1.93,1.14,1.14,0.66,0.12,1.14,1.39,82.6,0.24,1.45,0.90,0.54,1.63,3.55,2.29,0.06
Leonardo Pavoletti,ITA,FW,Cagliari,35.0,1988,7.0,0.14,0.14,0.00,0.00,0.14,0.00,0.14,0.0,0.14,0.29,0.14,0.14,0.00,0.14,1.00,0.00
Martín Payero,ARG,MF,Udinese,25.0,1998,17.0,2.41,1.53,1.12,0.94,0.35,0.94,2.29,41.0,1.35,1.29,0.35,0.94,0.82,3.24,1.06,0.00
Marcus Pedersen,NOR,DF,Sassuolo,23.0,2000,17.6,1.93,1.25,1.31,0.28,0.34,1.08,1.31,82.6,0.23,1.08,0.28,0.80,0.57,2.50,2.73,0.00
Pedro,ESP,FW,Lazio,36.0,1987,8.8,1.82,1.36,0.57,0.80,0.45,0.34,1.14,30.0,0.80,1.70,0.11,1.59,0.34,2.16,0.11,0.00
Pietro Pellegri,ITA,FW,Torino,23.0,2001,6.4,0.63,0.16,0.16,0.47,0.00,0.16,0.78,20.0,0.63,0.31,0.16,0.16,0.00,0.63,0.47,0.00
Lorenzo Pellegrini,ITA,MF,Roma,27.0,1996,17.9,1.84,1.06,0.73,0.84,0.28,0.89,2.51,35.6,1.62,1.40,0.28,1.12,1.12,2.96,1.17,0.00
Luca Pellegrini,ITA,DF,Lazio,25.0,1999,7.2,2.22,1.53,0.83,1.25,0.14,1.25,2.22,56.3,0.97,0.97,0.42,0.56,0.83,3.06,2.36,0.00
Marco Pellegrino,,DF,Salernitana,,,5.4,1.11,0.74,0.56,0.37,0.19,0.74,1.11,66.7,0.37,1.67,0.93,0.74,1.30,2.41,4.81,0.00
